Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
3020,H3-3A,64925,CCDC71,-,-,1.0,PPI
26002,MOXD1,170589,GPHA2,-,-,1.0,PPI
26002,MOXD1,64377,CHST8,-,-,1.0,PPI
91947,ARRDC4,154,ADRB2,PF00339-PF00001 ; PF02752-PF00001,-,1.0,PPI-DDI
91947,ARRDC4,554,AVPR2,PF00339-PF00001 ; PF02752-PF00001,-,1.0,PPI-DDI
132720,FAM241A,10462,CLEC10A,-,-,1.0,PPI
132720,FAM241A,137868,SGCZ,-,-,1.0,PPI
132720,FAM241A,719,C3AR1,-,-,1.0,PPI
9518,GDF15,9518,GDF15,PF00019-PF00019,-,1.0,PPI-DDI
9518,GDF15,54534,MRPL50,-,-,1.0,PPI
114824,PNMA5,1069,CETN2,-,-,1.0,PPI
114824,PNMA5,9240,PNMA1,-,-,1.0,PPI
114824,PNMA5,55633,TBC1D22B,-,-,1.0,PPI
114824,PNMA5,114824,PNMA5,-,-,1.0,PPI
155382,VPS37D,55165,CEP55,-,-,1.0,PPI
10661,KLF1,2033,EP300,PF00096-PF00439,-,1.0,PPI-DDI
1027,CDKN1B,894,CCND2,PF02234-PF00134,-,1.0,PPI-DDI
1027,CDKN1B,5689,PSMB1,-,-,1.0,PPI
7280,TUBB2A,154,ADRB2,-,-,1.0,PPI
7280,TUBB2A,6118,RPA2,-,-,1.0,PPI
7280,TUBB2A,6657,SOX2,-,-,1.0,PPI
7280,TUBB2A,26136,TES,-,-,1.0,PPI
7280,TUBB2A,1114,CHGB,-,-,1.0,PPI
7280,TUBB2A,10383,TUBB4B,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
7280,TUBB2A,64499,TPSB2,-,-,1.0,PPI
7280,TUBB2A,10614,HEXIM1,-,-,1.0,PPI
64866,CDCP1,144699,FBXL14,-,-,1.0,PPI
64866,CDCP1,57622,LRFN1,-,-,1.0,PPI
8200,GDF5,810,CALML3,-,-,1.0,PPI
8200,GDF5,93,ACVR2B,PF00019-PF00069 ; PF00019-PF01064,-,1.0,PPI-DDI
8200,GDF5,391123,VSIG8,PF00019-PF07686,-,1.0,PPI-DDI
6928,HNF1B,6118,RPA2,-,-,1.0,PPI
6928,HNF1B,6928,HNF1B,PF04814-PF04814,-,1.0,PPI-DDI
8819,SAP30,8349,H2BC21,-,-,1.0,PPI
9107,MTMR6,9107,MTMR6,PF06602-PF06602,-,1.0,PPI-DDI
9107,MTMR6,84984,CEP19,-,-,1.0,PPI
27242,TNFRSF21,8676,STX11,-,-,1.0,PPI
19,ABCA1,23673,STX12,-,-,1.0,PPI
19,ABCA1,8772,FADD,-,-,1.0,PPI
54763,ROPN1,29950,SERTAD1,-,-,1.0,PPI
54763,ROPN1,54763,ROPN1,-,-,1.0,PPI
54763,ROPN1,11001,SLC27A2,-,-,1.0,PPI
6170,RPL39,6123,RPL3L,-,-,1.0,PPI
6170,RPL39,988,CDC5L,-,-,1.0,PPI
6170,RPL39,8353,H3C6,-,-,1.0,PPI
6170,RPL39,84458,LCOR,-,-,1.0,PPI
2773,GNAI3,479,ATP12A,PF00503-PF00690,-,1.0,PPI-DDI
2773,GNAI3,2790,GNG10,PF00503-PF00631,-,1.0,PPI-DDI
2773,GNAI3,154,ADRB2,PF00503-PF00001,-,1.0,PPI-DDI
2773,GNAI3,2791,GNG11,PF00503-PF00631,-,1.0,PPI-DDI
2773,GNAI3,11063,SOX30,-,-,1.0,PPI
2773,GNAI3,6004,RGS16,PF00503-PF00615,-,1.0,PPI-DDI
5509,PPP1R3D,2810,SFN,-,-,1.0,PPI
5509,PPP1R3D,8987,STBD1,-,-,1.0,PPI
26507,CNNM1,79908,BTNL8,-,PF00571-PF07686,0.0,PPI-DDI
3454,IFNAR1,8651,SOCS1,-,-,1.0,PPI
6913,TBX15,6913,TBX15,PF00907-PF00907,-,1.0,PPI-DDI
3316,HSPB2,26353,HSPB8,PF00011-PF00011,-,1.0,PPI-DDI
3316,HSPB2,3316,HSPB2,PF00011-PF00011,-,1.0,PPI-DDI
3316,HSPB2,55742,PARVA,-,-,1.0,PPI
5695,PSMB7,64795,RMND5A,-,-,1.0,PPI
5695,PSMB7,123169,LEO1,-,-,1.0,PPI
5695,PSMB7,3799,KIF5B,-,-,1.0,PPI
5695,PSMB7,6280,S100A9,-,-,1.0,PPI
5695,PSMB7,5689,PSMB1,PF00227-PF00227 ; PF12465-PF00227,-,1.0,PPI-DDI
5695,PSMB7,5695,PSMB7,PF00227-PF00227 ; PF00227-PF12465 ; PF12465-PF00227,-,1.0,PPI-DDI
5695,PSMB7,9533,POLR1C,-,-,1.0,PPI
9363,RAB33A,4893,NRAS,PF00071-PF00071,-,1.0,PPI-DDI
388698,FLG2,3872,KRT17,-,-,1.0,PPI
388698,FLG2,3759,KCNJ2,-,-,1.0,PPI
3656,IRAK2,60493,FASTKD5,-,-,1.0,PPI
3656,IRAK2,54915,YTHDF1,-,-,1.0,PPI
11329,STK38,8349,H2BC21,PF00069-PF00125,-,1.0,PPI-DDI
11329,STK38,8353,H3C6,PF00069-PF00125,-,1.0,PPI-DDI
11329,STK38,11329,STK38,PF00069-PF00069 ; PF00069-PF00433 ; PF00433-PF00069 ; PF00433-PF00433,-,1.0,PPI-DDI
11329,STK38,3759,KCNJ2,-,-,1.0,PPI
554,AVPR2,554,AVPR2,PF00001-PF00001,-,1.0,PPI-DDI
2998,GYS2,8987,STBD1,-,-,1.0,PPI
79853,TM4SF20,79188,TMEM43,-,-,1.0,PPI
79853,TM4SF20,116151,FAM210B,-,-,1.0,PPI
6278,S100A7,55633,TBC1D22B,-,-,1.0,PPI
6278,S100A7,9182,RASSF9,-,-,1.0,PPI
23704,KCNE4,3738,KCNA3,-,-,1.0,PPI
128866,CHMP4B,79643,CHMP6,PF03357-PF03357,-,1.0,PPI-DDI
128866,CHMP4B,128866,CHMP4B,PF03357-PF03357,-,1.0,PPI-DDI
128866,CHMP4B,64127,NOD2,-,-,1.0,PPI
128866,CHMP4B,9126,SMC3,-,-,1.0,PPI
377630,USP17L2,7291,TWIST1,-,-,1.0,PPI
654364,NME1-NME2,3251,HPRT1,-,-,1.0,PPI
654364,NME1-NME2,6647,SOD1,-,-,1.0,PPI
118738,ZNF488,85376,RIMBP3,-,-,1.0,PPI
8933,RTL8C,719,C3AR1,-,-,1.0,PPI
8933,RTL8C,4887,NPY2R,-,-,1.0,PPI
2294,FOXF1,2294,FOXF1,PF00250-PF00250,-,1.0,PPI-DDI
23328,SASH1,2810,SFN,-,-,1.0,PPI
23630,KCNE5,3745,KCNB1,-,-,1.0,PPI
255308,EIF2S3B,6193,RPS5,-,-,1.0,PPI
4223,MEOX2,64795,RMND5A,-,-,1.0,PPI
4223,MEOX2,55003,PAK1IP1,PF00046-PF00400,-,1.0,PPI-DDI
4223,MEOX2,140735,DYNLL2,-,-,1.0,PPI
4223,MEOX2,8676,STX11,-,-,1.0,PPI
4223,MEOX2,3552,IL1A,-,-,1.0,PPI
4223,MEOX2,9889,ZBED4,-,-,1.0,PPI
4223,MEOX2,4908,NTF3,-,-,1.0,PPI
4223,MEOX2,84547,PGBD1,-,-,1.0,PPI
4223,MEOX2,137209,ZNF572,PF00046-PF00096,-,1.0,PPI-DDI
4223,MEOX2,353376,TICAM2,-,-,1.0,PPI
4223,MEOX2,3354,HTR1E,-,-,1.0,PPI
4223,MEOX2,7432,VIP,-,-,1.0,PPI
4223,MEOX2,2791,GNG11,-,-,1.0,PPI
4223,MEOX2,7288,TULP2,-,-,1.0,PPI
4223,MEOX2,5733,PTGER3,-,-,1.0,PPI
4223,MEOX2,353132,LCE1B,-,-,1.0,PPI
4223,MEOX2,100132565,GOLGA8F,-,-,1.0,PPI
4223,MEOX2,2519,FUCA2,-,-,1.0,PPI
1178,CLC,1178,CLC,PF00337-PF00337,-,1.0,PPI-DDI
79813,EHMT1,79813,EHMT1,-,PF13637-PF13637 ; PF13637-PF12796 ; PF05033-PF05033 ; PF05033-PF00856 ; PF12796-PF13637 ; PF12796-PF12796 ; PF00856-PF05033 ; PF00856-PF00856,0.0,PPI-DDI
79813,EHMT1,83903,HASPIN,-,-,1.0,PPI
84948,TIGD5,80139,ZNF703,-,-,1.0,PPI
84948,TIGD5,64795,RMND5A,-,-,1.0,PPI
84948,TIGD5,2596,GAP43,-,-,1.0,PPI
100506164,HSFX1,100130086,HSFX2,PF00447-PF00447,-,1.0,PPI-DDI
121214,SDR9C7,55633,TBC1D22B,-,-,1.0,PPI
54984,PINX1,5049,PAFAH1B2,-,-,1.0,PPI
54984,PINX1,7295,TXN,-,-,1.0,PPI
121355,GTSF1,3315,HSPB1,-,-,1.0,PPI
121355,GTSF1,4893,NRAS,-,-,1.0,PPI
154141,MBOAT1,284119,CAVIN1,-,-,1.0,PPI
113457,TUBA3D,10383,TUBB4B,PF00091-PF00091 ; PF00091-PF03953 ; PF03953-PF00091 ; PF03953-PF03953,-,1.0,PPI-DDI
1044,CDX1,84078,KBTBD7,-,-,1.0,PPI
1044,CDX1,7290,HIRA,PF00046-PF00400,-,1.0,PPI-DDI
1044,CDX1,85364,ZCCHC3,-,-,1.0,PPI
1044,CDX1,89890,KBTBD6,-,-,1.0,PPI
1044,CDX1,57050,UTP3,-,-,1.0,PPI
1044,CDX1,6657,SOX2,-,-,1.0,PPI
2149,F2R,51084,CRYL1,-,-,1.0,PPI
1829,DSG2,51142,CHCHD2,-,-,1.0,PPI
1829,DSG2,83987,CCDC8,-,-,1.0,PPI
1829,DSG2,154,ADRB2,-,-,1.0,PPI
1829,DSG2,4893,NRAS,-,-,1.0,PPI
9329,GTF3C4,4478,MSN,-,-,1.0,PPI
9329,GTF3C4,284119,CAVIN1,-,-,1.0,PPI
9329,GTF3C4,94234,FOXQ1,-,-,1.0,PPI
9329,GTF3C4,2300,FOXL1,-,-,1.0,PPI
9329,GTF3C4,9126,SMC3,-,-,1.0,PPI
283578,TMED8,5733,PTGER3,-,-,1.0,PPI
283578,TMED8,5023,P2RX1,-,-,1.0,PPI
55622,TTC27,55622,TTC27,-,-,1.0,PPI
55609,ZNF280C,84984,CEP19,-,-,1.0,PPI
57684,ZBTB26,54810,GIPC2,PF00096-PF00595,-,1.0,PPI-DDI
57684,ZBTB26,10773,ZBTB6,PF00096-PF00096 ; PF00096-PF00651 ; PF00651-PF00096 ; PF00651-PF00651,-,1.0,PPI-DDI
57684,ZBTB26,57684,ZBTB26,PF00096-PF00096 ; PF00096-PF00651 ; PF00651-PF00096 ; PF00651-PF00651,-,1.0,PPI-DDI
3452,IFNA21,56851,EMC7,-,-,1.0,PPI
3452,IFNA21,57622,LRFN1,-,-,1.0,PPI
26353,HSPB8,3315,HSPB1,PF00011-PF00011,-,1.0,PPI-DDI
26353,HSPB8,164832,LONRF2,-,-,1.0,PPI
26353,HSPB8,26353,HSPB8,PF00011-PF00011,-,1.0,PPI-DDI
26353,HSPB8,126393,HSPB6,PF00011-PF00525 ; PF00011-PF00011,-,1.0,PPI-DDI
55841,WWC3,55841,WWC3,-,-,1.0,PPI
6624,FSCN1,26136,TES,-,-,1.0,PPI
6624,FSCN1,445,ASS1,-,-,1.0,PPI
25973,PARS2,94086,HSPB9,-,-,1.0,PPI
11015,KDELR3,148534,TLCD4,-,-,1.0,PPI
845,CASQ2,83987,CCDC8,-,-,1.0,PPI
845,CASQ2,55175,KLHL11,-,-,1.0,PPI
845,CASQ2,65080,MRPL44,-,-,1.0,PPI
84984,CEP19,22919,MAPRE1,-,-,1.0,PPI
84984,CEP19,115207,KCTD12,-,-,1.0,PPI
84984,CEP19,84946,LTV1,-,-,1.0,PPI
84984,CEP19,390916,NUDT19,-,-,1.0,PPI
9220,TIAF1,9220,TIAF1,-,-,1.0,PPI
51209,RAB9B,3034,HAL,-,-,1.0,PPI
1583,CYP11A1,2230,FDX1,PF00067-PF00111,-,1.0,PPI-DDI
9721,GPRIN2,140735,DYNLL2,-,-,1.0,PPI
9721,GPRIN2,9319,TRIP13,-,-,1.0,PPI
9721,GPRIN2,2810,SFN,-,-,1.0,PPI
26523,AGO1,10614,HEXIM1,-,-,1.0,PPI
5582,PRKCG,7532,YWHAG,PF00069-PF00244,-,1.0,PPI-DDI
347517,RAB41,3315,HSPB1,-,-,1.0,PPI
347517,RAB41,10116,FEM1B,PF00071-PF00023 ; PF00071-PF12796,-,1.0,PPI-DDI
4255,MGMT,10383,TUBB4B,-,-,1.0,PPI
4255,MGMT,7150,TOP1,-,-,1.0,PPI
4255,MGMT,2033,EP300,-,-,1.0,PPI
4255,MGMT,7274,TTPA,-,-,1.0,PPI
27340,UTP20,83987,CCDC8,-,-,1.0,PPI
27340,UTP20,6327,SCN2B,-,-,1.0,PPI
27340,UTP20,2300,FOXL1,-,-,1.0,PPI
27340,UTP20,7150,TOP1,-,-,1.0,PPI
192670,AGO4,10383,TUBB4B,-,-,1.0,PPI
192670,AGO4,6193,RPS5,-,-,1.0,PPI
192670,AGO4,57037,ANKMY2,-,-,1.0,PPI
192670,AGO4,10642,IGF2BP1,-,-,1.0,PPI
6640,SNTA1,3578,IL9,-,-,1.0,PPI
6640,SNTA1,3357,HTR2B,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,2977,GUCY1A2,-,-,1.0,PPI
6640,SNTA1,2834,PRLHR,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,719,C3AR1,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,142680,SLC34A3,-,-,1.0,PPI
6640,SNTA1,6751,SSTR1,PF00595-PF00001,-,1.0,PPI-DDI
6640,SNTA1,57692,MAGEE1,-,-,1.0,PPI
6640,SNTA1,146,ADRA1D,PF00595-PF00001,-,1.0,PPI-DDI
741,ZNHIT2,24148,PRPF6,-,-,1.0,PPI
741,ZNHIT2,741,ZNHIT2,-,-,1.0,PPI
741,ZNHIT2,57456,KIAA1143,-,-,1.0,PPI
741,ZNHIT2,7288,TULP2,-,-,1.0,PPI
56925,LXN,387032,ZKSCAN4,-,-,1.0,PPI
93649,MYOCD,4654,MYOD1,-,-,1.0,PPI
158297,SAXO1,9533,POLR1C,-,-,1.0,PPI
79594,MUL1,79594,MUL1,PF13920-PF13920,-,1.0,PPI-DDI
79594,MUL1,54926,UBE2R2,PF13920-PF00179,-,1.0,PPI-DDI
79594,MUL1,221074,SLC39A12,-,-,1.0,PPI
4824,NKX3-1,10116,FEM1B,-,-,1.0,PPI
4824,NKX3-1,10949,HNRNPA0,PF00046-PF00076,-,1.0,PPI-DDI
4824,NKX3-1,7150,TOP1,-,-,1.0,PPI
4824,NKX3-1,6668,SP2,PF00046-PF00096,-,1.0,PPI-DDI
51639,SF3B6,84675,TRIM55,-,-,1.0,PPI
51639,SF3B6,6280,S100A9,-,-,1.0,PPI
51639,SF3B6,988,CDC5L,-,-,1.0,PPI
51639,SF3B6,7150,TOP1,-,-,1.0,PPI
51639,SF3B6,83443,SF3B5,-,-,1.0,PPI
51639,SF3B6,10614,HEXIM1,-,-,1.0,PPI
145226,RDH12,26136,TES,-,-,1.0,PPI
145226,RDH12,1979,EIF4EBP2,-,-,1.0,PPI
2001,ELF5,4778,NFE2,-,-,1.0,PPI
2001,ELF5,83714,NRIP2,-,-,1.0,PPI
123169,LEO1,57505,AARS2,-,-,1.0,PPI
123169,LEO1,81572,PDRG1,-,-,1.0,PPI
123169,LEO1,439,GET3,-,-,1.0,PPI
123169,LEO1,6879,TAF7,-,-,1.0,PPI
123169,LEO1,123169,LEO1,-,-,1.0,PPI
123169,LEO1,6657,SOX2,-,-,1.0,PPI
123169,LEO1,7288,TULP2,-,-,1.0,PPI
123169,LEO1,6617,SNAPC1,-,-,1.0,PPI
256933,NPB,124220,ZG16B,-,-,1.0,PPI
728689,EIF3CL,6193,RPS5,-,-,1.0,PPI
2042,EPHA3,4893,NRAS,PF00041-PF00071 ; PF07714-PF00071,-,1.0,PPI-DDI
2042,EPHA3,1947,EFNB1,PF01404-PF00812,-,1.0,PPI-DDI
2042,EPHA3,3122,HLA-DRA,-,-,1.0,PPI
170850,KCNG3,3745,KCNB1,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
114885,OSBPL11,6657,SOX2,-,-,1.0,PPI
2986,GUCY2F,2986,GUCY2F,PF00211-PF00211 ; PF00211-PF01094 ; PF07714-PF07714 ; PF07701-PF07701 ; PF01094-PF00211 ; PF01094-PF01094,-,1.0,PPI-DDI
51142,CHCHD2,89884,LHX4,-,-,1.0,PPI
51142,CHCHD2,1337,COX6A1,-,-,1.0,PPI
51142,CHCHD2,6647,SOD1,-,-,1.0,PPI
51142,CHCHD2,51142,CHCHD2,-,-,1.0,PPI
51142,CHCHD2,64377,CHST8,-,-,1.0,PPI
51142,CHCHD2,10614,HEXIM1,-,-,1.0,PPI
133121,ENPP6,4715,NDUFB9,-,-,1.0,PPI
133121,ENPP6,56851,EMC7,-,-,1.0,PPI
343069,HNRNPCL1,10614,HEXIM1,-,-,1.0,PPI
343069,HNRNPCL1,6118,RPA2,-,-,1.0,PPI
4105,MAGEA6,9550,ATP6V1G1,-,-,1.0,PPI
4105,MAGEA6,1489,CTF1,-,-,1.0,PPI
65080,MRPL44,5764,PTN,-,-,1.0,PPI
65080,MRPL44,54534,MRPL50,-,-,1.0,PPI
6370,CCL25,51554,ACKR4,PF00048-PF00001,-,1.0,PPI-DDI
84078,KBTBD7,440738,MAP1LC3C,-,-,1.0,PPI
84078,KBTBD7,64425,POLR1E,-,-,1.0,PPI
84078,KBTBD7,8804,CREG1,-,-,1.0,PPI
84078,KBTBD7,65108,MARCKSL1,-,-,1.0,PPI
84078,KBTBD7,81631,MAP1LC3B,-,-,1.0,PPI
84078,KBTBD7,388951,TSPYL6,-,-,1.0,PPI
84078,KBTBD7,64949,MRPS26,-,-,1.0,PPI
84078,KBTBD7,10248,POP7,-,-,1.0,PPI
84078,KBTBD7,89890,KBTBD6,PF07707-PF00651 ; PF00651-PF07707 ; PF00651-PF00651 ; PF01344-PF01344,-,1.0,PPI-DDI
84078,KBTBD7,10143,CLEC3A,-,-,1.0,PPI
1415,CRYBB2,1415,CRYBB2,PF00030-PF00030,-,1.0,PPI-DDI
1415,CRYBB2,3315,HSPB1,-,-,1.0,PPI
127703,C1orf216,10928,RALBP1,-,-,1.0,PPI
5081,PAX7,4654,MYOD1,PF00046-PF00010,-,1.0,PPI-DDI
3759,KCNJ2,3759,KCNJ2,PF17655-PF17655 ; PF17655-PF01007 ; PF01007-PF17655 ; PF01007-PF01007,-,1.0,PPI-DDI
8971,H1-10,6647,SOD1,-,-,1.0,PPI
8971,H1-10,7150,TOP1,-,-,1.0,PPI
8971,H1-10,10614,HEXIM1,-,-,1.0,PPI
51499,TRIAP1,279,AMY2A,-,-,1.0,PPI
89780,WNT3A,8321,FZD1,PF00110-PF01392,-,1.0,PPI-DDI
89780,WNT3A,10116,FEM1B,-,-,1.0,PPI
89780,WNT3A,2535,FZD2,PF00110-PF01392,-,1.0,PPI-DDI
89780,WNT3A,23753,SDF2L1,-,-,1.0,PPI
100534599,ISY1-RAB43,988,CDC5L,-,-,1.0,PPI
7779,SLC30A1,4893,NRAS,-,-,1.0,PPI
24148,PRPF6,83987,CCDC8,-,-,1.0,PPI
24148,PRPF6,57456,KIAA1143,-,-,1.0,PPI
24148,PRPF6,24148,PRPF6,PF14559-PF14559 ; PF06424-PF06424 ; PF13181-PF13181,-,1.0,PPI-DDI
24148,PRPF6,6118,RPA2,-,-,1.0,PPI
24148,PRPF6,988,CDC5L,-,-,1.0,PPI
24148,PRPF6,10614,HEXIM1,-,-,1.0,PPI
29950,SERTAD1,3315,HSPB1,-,-,1.0,PPI
29950,SERTAD1,2033,EP300,-,-,1.0,PPI
29950,SERTAD1,894,CCND2,-,-,1.0,PPI
6736,SRY,2033,EP300,-,-,1.0,PPI
2312,FLG,7283,TUBG1,-,-,1.0,PPI
7283,TUBG1,9532,BAG2,-,-,1.0,PPI
7283,TUBG1,140801,RPL10L,-,-,1.0,PPI
7283,TUBG1,7291,TWIST1,-,-,1.0,PPI
7283,TUBG1,988,CDC5L,-,-,1.0,PPI
7283,TUBG1,6142,RPL18A,-,-,1.0,PPI
7283,TUBG1,60493,FASTKD5,-,-,1.0,PPI
7283,TUBG1,7283,TUBG1,PF03953-PF03953 ; PF03953-PF00091 ; PF00091-PF03953 ; PF00091-PF00091,-,1.0,PPI-DDI
7283,TUBG1,10383,TUBB4B,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
7283,TUBG1,81537,SGPP1,-,-,1.0,PPI
7283,TUBG1,8651,SOCS1,-,-,1.0,PPI
7283,TUBG1,83987,CCDC8,-,-,1.0,PPI
7283,TUBG1,81027,TUBB1,PF03953-PF00091 ; PF03953-PF03953 ; PF00091-PF00091 ; PF00091-PF03953,-,1.0,PPI-DDI
7283,TUBG1,3305,HSPA1L,-,-,1.0,PPI
7283,TUBG1,6657,SOX2,-,-,1.0,PPI
7283,TUBG1,64216,TFB2M,-,-,1.0,PPI
7283,TUBG1,8471,AL035425.3,-,-,1.0,PPI
51373,MRPS17,10614,HEXIM1,-,-,1.0,PPI
79571,GCC1,8161,COIL,-,-,1.0,PPI
79571,GCC1,10928,RALBP1,-,-,1.0,PPI
120939,TMEM52B,1836,SLC26A2,-,-,1.0,PPI
120939,TMEM52B,57685,CACHD1,-,-,1.0,PPI
120939,TMEM52B,57215,THAP11,-,-,1.0,PPI
120939,TMEM52B,7464,CORO2A,-,-,1.0,PPI
171546,SPTSSA,2740,GLP1R,-,-,1.0,PPI
79866,BORA,56001,NXF2,-,-,1.0,PPI
6338,SCNN1B,6340,SCNN1G,PF00858-PF00858,-,1.0,PPI-DDI
2660,MSTN,93,ACVR2B,PF00019-PF00069 ; PF00019-PF01064,-,1.0,PPI-DDI
83443,SF3B5,8353,H3C6,-,-,1.0,PPI
83443,SF3B5,79814,AGMAT,-,-,1.0,PPI
57050,UTP3,5764,PTN,-,-,1.0,PPI
56254,RNF20,118427,OLFM3,-,-,1.0,PPI
56254,RNF20,8349,H2BC21,-,-,1.0,PPI
56254,RNF20,8337,H2AC18,-,-,1.0,PPI
56254,RNF20,3799,KIF5B,-,-,1.0,PPI
56254,RNF20,56254,RNF20,PF13920-PF13920,-,1.0,PPI-DDI
56254,RNF20,10614,HEXIM1,-,-,1.0,PPI
137209,ZNF572,147700,KLC3,-,-,1.0,PPI
137209,ZNF572,123722,FSD2,-,-,1.0,PPI
137209,ZNF572,80125,CCDC33,-,-,1.0,PPI
10143,CLEC3A,89890,KBTBD6,-,-,1.0,PPI
64798,DEPTOR,4893,NRAS,-,-,1.0,PPI
51309,ARMCX1,8161,COIL,-,-,1.0,PPI
3304,HSPA1B,867,CBL,-,-,1.0,PPI
3304,HSPA1B,154,ADRB2,-,-,1.0,PPI
3304,HSPA1B,257240,KLHL34,-,-,1.0,PPI
3304,HSPA1B,29978,UBQLN2,-,-,1.0,PPI
151963,MB21D2,3763,KCNJ6,-,-,1.0,PPI
151963,MB21D2,284119,CAVIN1,-,-,1.0,PPI
81027,TUBB1,7476,WNT7A,-,-,1.0,PPI
81027,TUBB1,388951,TSPYL6,-,-,1.0,PPI
81027,TUBB1,10614,HEXIM1,-,-,1.0,PPI
154,ADRB2,56889,TM9SF3,-,-,1.0,PPI
154,ADRB2,6048,RNF5,-,-,1.0,PPI
154,ADRB2,6193,RPS5,-,-,1.0,PPI
154,ADRB2,1603,DAD1,-,-,1.0,PPI
154,ADRB2,81631,MAP1LC3B,-,-,1.0,PPI
154,ADRB2,5731,PTGER1,PF00001-PF00001,-,1.0,PPI-DDI
154,ADRB2,10857,PGRMC1,-,-,1.0,PPI
154,ADRB2,154,ADRB2,PF00001-PF00001,-,1.0,PPI-DDI
154,ADRB2,6775,STAT4,PF00001-PF00017,-,1.0,PPI-DDI
154,ADRB2,3760,KCNJ3,-,-,1.0,PPI
154,ADRB2,10130,PDIA6,PF00001-PF00085,-,1.0,PPI-DDI
154,ADRB2,2861,GPR37,PF00001-PF00001,-,1.0,PPI-DDI
4744,NEFH,8772,FADD,-,-,1.0,PPI
84618,NT5C1A,4887,NPY2R,-,-,1.0,PPI
166752,FREM3,3872,KRT17,-,-,1.0,PPI
79643,CHMP6,83987,CCDC8,-,-,1.0,PPI
79643,CHMP6,4893,NRAS,-,-,1.0,PPI
57685,CACHD1,4893,NRAS,-,-,1.0,PPI
5814,PURB,6118,RPA2,-,-,1.0,PPI
5814,PURB,10614,HEXIM1,-,-,1.0,PPI
8577,TMEFF1,3764,KCNJ8,-,-,1.0,PPI
10949,HNRNPA0,83987,CCDC8,-,-,1.0,PPI
10949,HNRNPA0,10614,HEXIM1,-,-,1.0,PPI
10949,HNRNPA0,6118,RPA2,-,-,1.0,PPI
78990,OTUB2,84675,TRIM55,-,-,1.0,PPI
7718,ZNF165,51224,ELOA2,-,-,1.0,PPI
57622,LRFN1,57460,PPM1H,-,-,1.0,PPI
57622,LRFN1,344558,SH3RF3,-,-,1.0,PPI
51224,ELOA2,54937,SOHLH2,-,-,1.0,PPI
51224,ELOA2,8161,COIL,-,-,1.0,PPI
58511,DNASE2B,54915,YTHDF1,-,-,1.0,PPI
51495,HACD3,3305,HSPA1L,-,-,1.0,PPI
3233,HOXD4,2033,EP300,-,-,1.0,PPI
25797,QPCT,64795,RMND5A,-,-,1.0,PPI
378884,NHLRC1,378884,NHLRC1,-,-,1.0,PPI
1870,E2F2,4613,MYCN,-,-,1.0,PPI
1870,E2F2,6689,SPIB,-,-,1.0,PPI
1870,E2F2,1869,E2F1,PF02319-PF02319,-,1.0,PPI-DDI
4014,LOR,3713,IVL,-,-,1.0,PPI
4014,LOR,5266,PI3,-,-,1.0,PPI
4014,LOR,4014,LOR,-,-,1.0,PPI
22803,XRN2,23532,PRAME,-,-,1.0,PPI
22803,XRN2,27304,MOCS3,-,-,1.0,PPI
22803,XRN2,219,ALDH1B1,-,-,1.0,PPI
22803,XRN2,6118,RPA2,-,-,1.0,PPI
22803,XRN2,988,CDC5L,-,-,1.0,PPI
22803,XRN2,27258,LSM3,-,-,1.0,PPI
22803,XRN2,10614,HEXIM1,-,-,1.0,PPI
64499,TPSB2,64499,TPSB2,PF00089-PF00089,-,1.0,PPI-DDI
1603,DAD1,2740,GLP1R,-,-,1.0,PPI
1053,CEBPE,1869,E2F1,-,-,1.0,PPI
1053,CEBPE,122011,CSNK1A1L,-,-,1.0,PPI
1053,CEBPE,1053,CEBPE,PF07716-PF07716,-,1.0,PPI-DDI
7150,TOP1,8353,H3C6,-,-,1.0,PPI
7150,TOP1,10614,HEXIM1,-,-,1.0,PPI
7150,TOP1,6280,S100A9,-,-,1.0,PPI
7150,TOP1,988,CDC5L,-,-,1.0,PPI
84290,CAPNS2,55633,TBC1D22B,-,-,1.0,PPI
84290,CAPNS2,128077,LIX1L,-,-,1.0,PPI
2519,FUCA2,2517,FUCA1,PF16757-PF01120 ; PF01120-PF16757 ; PF01120-PF01120,-,1.0,PPI-DDI
6363,CCL19,51554,ACKR4,PF00048-PF00001,-,1.0,PPI-DDI
279,AMY2A,3872,KRT17,-,-,1.0,PPI
140801,RPL10L,6193,RPS5,-,-,1.0,PPI
140801,RPL10L,6142,RPL18A,-,-,1.0,PPI
140801,RPL10L,6118,RPA2,-,-,1.0,PPI
140801,RPL10L,6130,RPL7A,-,-,1.0,PPI
140801,RPL10L,10614,HEXIM1,-,-,1.0,PPI
90441,ZNF622,284119,CAVIN1,-,-,1.0,PPI
90441,ZNF622,90441,ZNF622,PF12756-PF12756,-,1.0,PPI-DDI
