Protein 1,Protein 1 name,Protein 2,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
56159,TEX11,55165,CEP55,-,-,1.0,PPI
493861,EID3,493861,EID3,-,-,1.0,PPI
493861,EID3,11001,SLC27A2,-,-,1.0,PPI
348980,HCN1,348980,HCN1,PF08412-PF00027 ; PF08412-PF00520 ; PF00027-PF08412 ; PF00027-PF00027 ; PF00027-PF00520 ; PF00520-PF08412 ; PF00520-PF00027 ; PF00520-PF00520,-,1.0,PPI-DDI
348980,HCN1,10021,HCN4,PF08412-PF00520 ; PF08412-PF00027 ; PF00027-PF08412 ; PF00027-PF00520 ; PF00027-PF00027 ; PF00520-PF08412 ; PF00520-PF00520 ; PF00520-PF00027,-,1.0,PPI-DDI
85027,SMIM3,9240,PNMA1,-,-,1.0,PPI
1667,DEFA1,26002,MOXD1,-,-,1.0,PPI
1667,DEFA1,84279,PRADC1,-,-,1.0,PPI
1667,DEFA1,1938,EEF2,-,-,1.0,PPI
1667,DEFA1,10695,CNPY3,-,-,1.0,PPI
57684,ZBTB26,54810,GIPC2,PF00096-PF00595,-,1.0,PPI-DDI
57684,ZBTB26,57684,ZBTB26,PF00096-PF00096 ; PF00096-PF00651 ; PF00651-PF00096 ; PF00651-PF00651,-,1.0,PPI-DDI
2171,FABP5,6278,S100A7,-,-,1.0,PPI
2171,FABP5,6647,SOD1,-,-,1.0,PPI
2171,FABP5,4478,MSN,-,-,1.0,PPI
3215,HOXB5,2781,GNAZ,-,-,1.0,PPI
3215,HOXB5,22979,EFR3B,-,-,1.0,PPI
3215,HOXB5,8894,EIF2S2,-,-,1.0,PPI
3215,HOXB5,203111,ERICH5,-,-,1.0,PPI
84675,TRIM55,1158,CKM,-,-,1.0,PPI
84675,TRIM55,78990,OTUB2,-,-,1.0,PPI
84675,TRIM55,84675,TRIM55,PF00643-PF00643 ; PF13445-PF13445,-,1.0,PPI-DDI
84675,TRIM55,4607,MYBPC3,-,-,1.0,PPI
84675,TRIM55,1937,EEF1G,-,-,1.0,PPI
84675,TRIM55,6280,S100A9,-,-,1.0,PPI
84675,TRIM55,4694,NDUFA1,-,-,1.0,PPI
84675,TRIM55,988,CDC5L,-,-,1.0,PPI
84675,TRIM55,58529,MYOZ1,-,-,1.0,PPI
81030,ZBP1,27143,PALD1,-,-,1.0,PPI
9891,NUAK1,6280,S100A9,-,-,1.0,PPI
2747,GLUD2,2746,GLUD1,PF00208-PF02812 ; PF00208-PF00208 ; PF02812-PF02812 ; PF02812-PF00208,-,1.0,PPI-DDI
79666,PLEKHF2,11007,CCDC85B,-,-,1.0,PPI
79666,PLEKHF2,2810,SFN,-,-,1.0,PPI
79666,PLEKHF2,8436,CAVIN2,-,-,1.0,PPI
6491,STIL,3301,DNAJA1,-,-,1.0,PPI
6491,STIL,151963,MB21D2,-,-,1.0,PPI
6491,STIL,51084,CRYL1,-,-,1.0,PPI
79594,MUL1,54926,UBE2R2,PF13920-PF00179,-,1.0,PPI-DDI
79594,MUL1,79594,MUL1,PF13920-PF13920,-,1.0,PPI-DDI
79594,MUL1,221074,SLC39A12,-,-,1.0,PPI
2306,FOXD2,2298,FOXD4,PF00250-PF00250,-,1.0,PPI-DDI
6728,SRP19,6647,SOD1,-,-,1.0,PPI
6728,SRP19,439,GET3,-,-,1.0,PPI
6728,SRP19,10614,HEXIM1,-,-,1.0,PPI
6728,SRP19,6728,SRP19,PF01922-PF01922,-,1.0,PPI-DDI
6728,SRP19,123169,LEO1,-,-,1.0,PPI
54958,TMEM160,719,C3AR1,-,-,1.0,PPI
54958,TMEM160,64377,CHST8,-,-,1.0,PPI
54958,TMEM160,10225,CD96,-,-,1.0,PPI
54958,TMEM160,84078,KBTBD7,-,-,1.0,PPI
54958,TMEM160,81631,MAP1LC3B,-,-,1.0,PPI
92421,CHMP4C,128866,CHMP4B,PF03357-PF03357,-,1.0,PPI-DDI
92421,CHMP4C,92421,CHMP4C,PF03357-PF03357,-,1.0,PPI-DDI
121793,TEX29,6567,SLC16A2,-,-,1.0,PPI
137868,SGCZ,132720,FAM241A,-,-,1.0,PPI
54442,KCTD5,29978,UBQLN2,-,-,1.0,PPI
54442,KCTD5,54442,KCTD5,PF02214-PF02214,-,1.0,PPI-DDI
54442,KCTD5,6615,SNAI1,-,-,1.0,PPI
100534599,ISY1-RAB43,988,CDC5L,-,-,1.0,PPI
23682,RAB38,10981,RAB32,PF00071-PF00071,-,1.0,PPI-DDI
132720,FAM241A,719,C3AR1,-,-,1.0,PPI
132720,FAM241A,10462,CLEC10A,-,-,1.0,PPI
7652,ZNF99,2740,GLP1R,-,-,1.0,PPI
1746,DLX2,1746,DLX2,PF00046-PF00046,-,1.0,PPI-DDI
29978,UBQLN2,1158,CKM,-,-,1.0,PPI
29978,UBQLN2,6118,RPA2,-,-,1.0,PPI
29978,UBQLN2,65108,MARCKSL1,-,-,1.0,PPI
29978,UBQLN2,1938,EEF2,-,-,1.0,PPI
29978,UBQLN2,1937,EEF1G,-,-,1.0,PPI
29978,UBQLN2,284110,GSDMA,-,-,1.0,PPI
29978,UBQLN2,26958,COPG2,-,-,1.0,PPI
29978,UBQLN2,7431,VIM,-,-,1.0,PPI
29978,UBQLN2,3301,DNAJA1,-,-,1.0,PPI
29978,UBQLN2,6782,HSPA13,-,-,1.0,PPI
29978,UBQLN2,29978,UBQLN2,PF00627-PF00627 ; PF00627-PF00240 ; PF00240-PF00627 ; PF00240-PF00240,-,1.0,PPI-DDI
29978,UBQLN2,383,ARG1,-,-,1.0,PPI
29978,UBQLN2,4082,MARCKS,-,-,1.0,PPI
29978,UBQLN2,8894,EIF2S2,-,-,1.0,PPI
29978,UBQLN2,3476,IGBP1,-,-,1.0,PPI
29978,UBQLN2,3181,HNRNPA2B1,PF00627-PF00076,-,1.0,PPI-DDI
29978,UBQLN2,7295,TXN,PF00627-PF00085,-,1.0,PPI-DDI
29978,UBQLN2,3304,HSPA1B,-,-,1.0,PPI
25973,PARS2,5563,PRKAA2,-,-,1.0,PPI
25973,PARS2,94086,HSPB9,-,-,1.0,PPI
23071,ERP44,22934,RPIA,-,-,1.0,PPI
23071,ERP44,54566,EPB41L4B,-,-,1.0,PPI
23071,ERP44,27153,ZNF777,-,-,1.0,PPI
23071,ERP44,51015,ISOC1,-,-,1.0,PPI
23071,ERP44,3202,HOXA5,-,-,1.0,PPI
2178,FANCE,55361,PI4K2A,-,-,1.0,PPI
2178,FANCE,2178,FANCE,-,-,1.0,PPI
2178,FANCE,2187,FANCB,-,-,1.0,PPI
10952,SEC61B,4625,MYH7,-,-,1.0,PPI
10952,SEC61B,439,GET3,-,-,1.0,PPI
10952,SEC61B,10952,SEC61B,-,-,1.0,PPI
10952,SEC61B,54101,RIPK4,-,-,1.0,PPI
55622,TTC27,55622,TTC27,-,-,1.0,PPI
3304,HSPA1B,867,CBL,-,-,1.0,PPI
3304,HSPA1B,154,ADRB2,-,-,1.0,PPI
3304,HSPA1B,257240,KLHL34,-,-,1.0,PPI
10981,RAB32,2925,GRPR,-,-,1.0,PPI
10981,RAB32,221074,SLC39A12,-,-,1.0,PPI
3552,IL1A,3552,IL1A,PF00340-PF00340,-,1.0,PPI-DDI
3552,IL1A,4223,MEOX2,-,-,1.0,PPI
9778,KIAA0232,2298,FOXD4,-,-,1.0,PPI
3741,KCNA5,3741,KCNA5,PF00520-PF00520 ; PF02214-PF02214,-,1.0,PPI-DDI
3741,KCNA5,57216,VANGL2,-,-,1.0,PPI
286343,LURAP1L,64127,NOD2,-,-,1.0,PPI
3680,ITGA9,3713,IVL,-,-,1.0,PPI
83446,CCDC70,3315,HSPB1,-,-,1.0,PPI
3576,CXCL8,3576,CXCL8,PF00048-PF00048,-,1.0,PPI-DDI
54101,RIPK4,3310,HSPA6,PF00069-PF00012,-,1.0,PPI-DDI
54101,RIPK4,8471,AL035425.3,-,-,1.0,PPI
54101,RIPK4,7280,TUBB2A,PF13637-PF03953 ; PF13637-PF00091 ; PF12796-PF00091,-,1.0,PPI-DDI
54101,RIPK4,3315,HSPB1,-,-,1.0,PPI
54101,RIPK4,974,CD79B,PF13637-PF07686 ; PF00069-PF07686,-,1.0,PPI-DDI
54101,RIPK4,23753,SDF2L1,-,-,1.0,PPI
54101,RIPK4,54101,RIPK4,PF13637-PF13637 ; PF13637-PF00069 ; PF13637-PF12796 ; PF00069-PF13637 ; PF00069-PF00069 ; PF00069-PF12796 ; PF12796-PF13637 ; PF12796-PF00069 ; PF12796-PF12796,-,1.0,PPI-DDI
54101,RIPK4,192286,HIGD2A,-,-,1.0,PPI
54101,RIPK4,6385,SDC4,-,-,1.0,PPI
54101,RIPK4,5814,PURB,-,-,1.0,PPI
54101,RIPK4,3301,DNAJA1,PF00069-PF00226 ; PF00069-PF01556,-,1.0,PPI-DDI
845,CASQ2,65080,MRPL44,-,-,1.0,PPI
845,CASQ2,83987,CCDC8,-,-,1.0,PPI
845,CASQ2,54566,EPB41L4B,-,-,1.0,PPI
845,CASQ2,55175,KLHL11,-,-,1.0,PPI
83714,NRIP2,2001,ELF5,-,-,1.0,PPI
1053,CEBPE,25920,NELFB,-,-,1.0,PPI
1053,CEBPE,1053,CEBPE,PF07716-PF07716,-,1.0,PPI-DDI
1053,CEBPE,122011,CSNK1A1L,-,-,1.0,PPI
1053,CEBPE,1050,CEBPA,PF07716-PF07716,-,1.0,PPI-DDI
1053,CEBPE,3725,JUN,PF07716-PF00170,-,1.0,PPI-DDI
8660,IRS2,7532,YWHAG,-,-,1.0,PPI
8660,IRS2,2810,SFN,-,-,1.0,PPI
8660,IRS2,8651,SOCS1,PF00169-PF00017 ; PF02174-PF00017,-,1.0,PPI-DDI
114824,PNMA5,1069,CETN2,-,-,1.0,PPI
114824,PNMA5,114824,PNMA5,-,-,1.0,PPI
114824,PNMA5,9240,PNMA1,-,-,1.0,PPI
114824,PNMA5,7431,VIM,-,-,1.0,PPI
344387,CDKL4,58480,RHOU,PF00069-PF00071,-,1.0,PPI-DDI
56623,INPP5E,57622,LRFN1,-,-,1.0,PPI
56623,INPP5E,344558,SH3RF3,-,-,1.0,PPI
22934,RPIA,727800,RNF208,-,-,1.0,PPI
22934,RPIA,22934,RPIA,PF06026-PF06026,-,1.0,PPI-DDI
145226,RDH12,1979,EIF4EBP2,-,-,1.0,PPI
145226,RDH12,26136,TES,-,-,1.0,PPI
9220,TIAF1,9220,TIAF1,-,-,1.0,PPI
283461,C12orf40,140735,DYNLL2,-,-,1.0,PPI
441250,TYW1B,5733,PTGER3,-,-,1.0,PPI
1947,EFNB1,2042,EPHA3,PF00812-PF01404,-,1.0,PPI-DDI
1947,EFNB1,283897,C16orf54,-,-,1.0,PPI
1947,EFNB1,83987,CCDC8,-,-,1.0,PPI
1947,EFNB1,4893,NRAS,-,-,1.0,PPI
9962,SLC23A2,4893,NRAS,-,-,1.0,PPI
57459,GATAD2B,8353,H3C6,-,-,1.0,PPI
57459,GATAD2B,4543,MTNR1A,-,-,1.0,PPI
57459,GATAD2B,10614,HEXIM1,-,-,1.0,PPI
57459,GATAD2B,2290,FOXG1,-,-,1.0,PPI
57459,GATAD2B,8349,H2BC21,-,-,1.0,PPI
57459,GATAD2B,94234,FOXQ1,-,-,1.0,PPI
57459,GATAD2B,8338,H2AC20,-,-,1.0,PPI
56137,PCDHA12,56138,PCDHA11,PF00028-PF08266 ; PF00028-PF00028 ; PF08266-PF00028,-,1.0,PPI-DDI
56137,PCDHA12,346689,KLRG2,-,PF00028-PF00059,0.0,PPI-DDI
56137,PCDHA12,140597,TCEAL2,-,-,1.0,PPI
56137,PCDHA12,80789,INTS5,-,-,1.0,PPI
2785,GNG3,2781,GNAZ,PF00631-PF00503,-,1.0,PPI-DDI
6928,HNF1B,6928,HNF1B,PF04814-PF04814,-,1.0,PPI-DDI
6928,HNF1B,6118,RPA2,-,-,1.0,PPI
8303,SNN,26136,TES,-,-,1.0,PPI
8338,H2AC20,8353,H3C6,PF16211-PF00125 ; PF00125-PF00125,-,1.0,PPI-DDI
8338,H2AC20,56254,RNF20,-,-,1.0,PPI
8338,H2AC20,10614,HEXIM1,-,-,1.0,PPI
8338,H2AC20,2074,ERCC6,-,PF00125-PF00176 ; PF00125-PF00271,0.0,PPI-DDI
8338,H2AC20,8349,H2BC21,PF16211-PF00125 ; PF00125-PF00125,-,1.0,PPI-DDI
8338,H2AC20,23532,PRAME,-,-,1.0,PPI
8338,H2AC20,11329,STK38,PF00125-PF00069,-,1.0,PPI-DDI
8338,H2AC20,218,ALDH3A1,-,-,1.0,PPI
3929,LBP,3315,HSPB1,-,-,1.0,PPI
3929,LBP,9739,SETD1A,-,-,1.0,PPI
89890,KBTBD6,84078,KBTBD7,PF07707-PF00651 ; PF00651-PF07707 ; PF00651-PF00651 ; PF01344-PF01344,-,1.0,PPI-DDI
89890,KBTBD6,81631,MAP1LC3B,-,-,1.0,PPI
89890,KBTBD6,440738,MAP1LC3C,-,-,1.0,PPI
89890,KBTBD6,10143,CLEC3A,-,-,1.0,PPI
11255,HRH3,1812,DRD1,PF00001-PF00001,-,1.0,PPI-DDI
9804,TOMM20,80343,SEL1L2,-,-,1.0,PPI
9804,TOMM20,390916,NUDT19,-,-,1.0,PPI
9804,TOMM20,5577,PRKAR2B,-,-,1.0,PPI
9804,TOMM20,55699,IARS2,-,-,1.0,PPI
9804,TOMM20,64746,ACBD3,-,-,1.0,PPI
9804,TOMM20,9804,TOMM20,PF02064-PF02064,-,1.0,PPI-DDI
9804,TOMM20,8894,EIF2S2,-,-,1.0,PPI
388646,GBP7,163351,GBP6,PF02263-PF02263 ; PF02263-PF02841 ; PF02841-PF02263 ; PF02841-PF02841,-,1.0,PPI-DDI
3310,HSPA6,150353,DNAJB7,PF00012-PF00226,-,1.0,PPI-DDI
3310,HSPA6,867,CBL,-,-,1.0,PPI
3310,HSPA6,27304,MOCS3,-,-,1.0,PPI
3310,HSPA6,10614,HEXIM1,-,-,1.0,PPI
3310,HSPA6,165721,DNAJB8,PF00012-PF00226,-,1.0,PPI-DDI
3310,HSPA6,3301,DNAJA1,PF00012-PF00226 ; PF00012-PF00684 ; PF00012-PF01556,-,1.0,PPI-DDI
3310,HSPA6,150737,TTC30B,-,-,1.0,PPI
3310,HSPA6,988,CDC5L,-,-,1.0,PPI
3310,HSPA6,257240,KLHL34,-,-,1.0,PPI
5346,PLIN1,5346,PLIN1,PF03036-PF03036,-,1.0,PPI-DDI
440738,MAP1LC3C,84078,KBTBD7,-,-,1.0,PPI
149371,EXOC8,11007,CCDC85B,-,-,1.0,PPI
149371,EXOC8,10562,OLFM4,-,-,1.0,PPI
149371,EXOC8,11001,SLC27A2,-,-,1.0,PPI
149371,EXOC8,6327,SCN2B,-,-,1.0,PPI
5042,PABPC3,6647,SOD1,-,-,1.0,PPI
5042,PABPC3,23144,ZC3H3,PF00076-PF00642,-,1.0,PPI-DDI
5042,PABPC3,10614,HEXIM1,-,-,1.0,PPI
123722,FSD2,358,AQP1,-,-,1.0,PPI
123722,FSD2,79165,LENG1,-,-,1.0,PPI
5879,RAC1,4543,MTNR1A,-,-,1.0,PPI
5879,RAC1,388,RHOB,PF00071-PF00071,-,1.0,PPI-DDI
5879,RAC1,55170,PRMT6,-,-,1.0,PPI
5879,RAC1,5879,RAC1,PF00071-PF00071,-,1.0,PPI-DDI
5879,RAC1,6249,CLIP1,-,-,1.0,PPI
5879,RAC1,344558,SH3RF3,PF00071-PF00018,-,1.0,PPI-DDI
5879,RAC1,3956,LGALS1,-,-,1.0,PPI
5879,RAC1,57514,ARHGAP31,PF00071-PF00620,-,1.0,PPI-DDI
5879,RAC1,56924,PAK6,PF00071-PF00786 ; PF00071-PF00069,-,1.0,PPI-DDI
5879,RAC1,3476,IGBP1,-,-,1.0,PPI
5879,RAC1,55561,CDC42BPG,PF00071-PF00069,-,1.0,PPI-DDI
5879,RAC1,2909,ARHGAP35,PF00071-PF00620 ; PF00071-PF00071,-,1.0,PPI-DDI
5879,RAC1,55843,ARHGAP15,PF00071-PF00620 ; PF00071-PF00169,-,1.0,PPI-DDI
8471,AL035425.3,4543,MTNR1A,-,-,1.0,PPI
8471,AL035425.3,7532,YWHAG,-,-,1.0,PPI
8471,AL035425.3,83987,CCDC8,-,-,1.0,PPI
8471,AL035425.3,4893,NRAS,-,-,1.0,PPI
8471,AL035425.3,11274,USP18,-,-,1.0,PPI
8471,AL035425.3,6615,SNAI1,-,-,1.0,PPI
8471,AL035425.3,3315,HSPB1,-,-,1.0,PPI
158038,LINGO2,10695,CNPY3,-,-,1.0,PPI
158038,LINGO2,3956,LGALS1,-,-,1.0,PPI
84919,PPP1R15B,1132,CHRM4,-,-,1.0,PPI
84919,PPP1R15B,5733,PTGER3,-,-,1.0,PPI
84919,PPP1R15B,148066,ZNRF4,-,-,1.0,PPI
93183,PIGM,1132,CHRM4,-,-,1.0,PPI
7280,TUBB2A,10614,HEXIM1,-,-,1.0,PPI
7280,TUBB2A,154,ADRB2,-,-,1.0,PPI
7280,TUBB2A,6615,SNAI1,-,-,1.0,PPI
7280,TUBB2A,26136,TES,-,-,1.0,PPI
7280,TUBB2A,6118,RPA2,-,-,1.0,PPI
84311,MRPL45,23144,ZC3H3,-,-,1.0,PPI
84311,MRPL45,54534,MRPL50,-,-,1.0,PPI
84311,MRPL45,84078,KBTBD7,-,-,1.0,PPI
84311,MRPL45,2300,FOXL1,-,-,1.0,PPI
84311,MRPL45,65108,MARCKSL1,-,-,1.0,PPI
9312,KCNB2,3745,KCNB1,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
9312,KCNB2,170850,KCNG3,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
9312,KCNB2,9312,KCNB2,PF02214-PF02214 ; PF00520-PF00520,-,1.0,PPI-DDI
114800,CCDC85A,4751,NEK2,-,-,1.0,PPI
64127,NOD2,2590,GALNT2,-,-,1.0,PPI
64127,NOD2,7431,VIM,-,-,1.0,PPI
64127,NOD2,64127,NOD2,PF17776-PF17779 ; PF17776-PF05729 ; PF00619-PF00619 ; PF17779-PF17776 ; PF17779-PF05729 ; PF13516-PF13516 ; PF05729-PF17776 ; PF05729-PF17779 ; PF05729-PF05729,-,1.0,PPI-DDI
64127,NOD2,128866,CHMP4B,-,-,1.0,PPI
8436,CAVIN2,8436,CAVIN2,PF15237-PF15237,-,1.0,PPI-DDI
8436,CAVIN2,29974,A1CF,-,-,1.0,PPI
89,ACTN3,84665,MYPN,-,-,1.0,PPI
89,ACTN3,89,ACTN3,PF08726-PF00435 ; PF08726-PF00307 ; PF00435-PF08726 ; PF00435-PF00435 ; PF00435-PF00307 ; PF00307-PF08726 ; PF00307-PF00435 ; PF00307-PF00307,-,1.0,PPI-DDI
89,ACTN3,4625,MYH7,PF00435-PF00063,-,1.0,PPI-DDI
3454,IFNAR1,23172,ABRAXAS2,-,-,1.0,PPI
3454,IFNAR1,8651,SOCS1,-,-,1.0,PPI
342945,ZSCAN22,84547,PGBD1,PF02023-PF02023,-,1.0,PPI-DDI
342945,ZSCAN22,342945,ZSCAN22,PF00096-PF00096 ; PF02023-PF02023,-,1.0,PPI-DDI
27036,SIGLEC7,3956,LGALS1,-,-,1.0,PPI
84967,LSM10,27258,LSM3,PF01423-PF01423,-,1.0,PPI-DDI
54931,TRMT10C,10614,HEXIM1,-,-,1.0,PPI
54931,TRMT10C,51142,CHCHD2,-,-,1.0,PPI
54931,TRMT10C,6615,SNAI1,-,-,1.0,PPI
54931,TRMT10C,8651,SOCS1,-,-,1.0,PPI
92815,H2AW,10614,HEXIM1,-,-,1.0,PPI
1132,CHRM4,5865,RAB3B,-,-,1.0,PPI
1132,CHRM4,1132,CHRM4,PF00001-PF00001,-,1.0,PPI-DDI
1132,CHRM4,80789,INTS5,-,-,1.0,PPI
24148,PRPF6,10614,HEXIM1,-,-,1.0,PPI
24148,PRPF6,83987,CCDC8,-,-,1.0,PPI
24148,PRPF6,24148,PRPF6,PF14559-PF14559 ; PF06424-PF06424 ; PF13181-PF13181,-,1.0,PPI-DDI
24148,PRPF6,6118,RPA2,-,-,1.0,PPI
24148,PRPF6,6615,SNAI1,-,-,1.0,PPI
24148,PRPF6,988,CDC5L,-,-,1.0,PPI
24148,PRPF6,57456,KIAA1143,-,-,1.0,PPI
24148,PRPF6,741,ZNHIT2,-,-,1.0,PPI
54102,CLIC6,1814,DRD3,-,-,1.0,PPI
1050,CEBPA,3431,SP110,-,-,1.0,PPI
1050,CEBPA,3725,JUN,PF07716-PF00170,-,1.0,PPI-DDI
1050,CEBPA,64425,POLR1E,-,-,1.0,PPI
1050,CEBPA,1050,CEBPA,PF07716-PF07716,-,1.0,PPI-DDI
1050,CEBPA,2523,FUT1,-,-,1.0,PPI
11215,AKAP11,5577,PRKAR2B,-,-,1.0,PPI
57586,SYT13,57586,SYT13,PF00168-PF00168,-,1.0,PPI-DDI
22974,TPX2,6118,RPA2,-,-,1.0,PPI
22974,TPX2,988,CDC5L,-,-,1.0,PPI
286530,P2RY8,2781,GNAZ,PF00001-PF00503,-,1.0,PPI-DDI
286530,P2RY8,57515,SERINC1,-,-,1.0,PPI
286530,P2RY8,440686,H3-2,-,-,1.0,PPI
57685,CACHD1,4893,NRAS,-,-,1.0,PPI
57685,CACHD1,120939,TMEM52B,-,-,1.0,PPI
2705,GJB1,2740,GLP1R,-,-,1.0,PPI
6340,SCNN1G,6338,SCNN1B,PF00858-PF00858,-,1.0,PPI-DDI
6340,SCNN1G,6659,SOX4,-,-,1.0,PPI
7737,RNF113A,26136,TES,-,-,1.0,PPI
116541,MRPL54,54534,MRPL50,-,-,1.0,PPI
116541,MRPL54,10614,HEXIM1,-,-,1.0,PPI
9935,MAFB,9935,MAFB,PF03131-PF03131,-,1.0,PPI-DDI
3488,IGFBP5,3483,IGFALS,-,-,1.0,PPI
6193,RPS5,6118,RPA2,-,-,1.0,PPI
6193,RPS5,6615,SNAI1,-,-,1.0,PPI
6193,RPS5,6142,RPL18A,-,-,1.0,PPI
6193,RPS5,1938,EEF2,-,-,1.0,PPI
6193,RPS5,10614,HEXIM1,-,-,1.0,PPI
6193,RPS5,678,ZFP36L2,-,-,1.0,PPI
6193,RPS5,154,ADRB2,-,-,1.0,PPI
6193,RPS5,6130,RPL7A,-,-,1.0,PPI
6193,RPS5,140801,RPL10L,-,-,1.0,PPI
6193,RPS5,255308,EIF2S3B,-,-,1.0,PPI
154,ADRB2,2773,GNAI3,PF00001-PF00503,-,1.0,PPI-DDI
154,ADRB2,1829,DSG2,-,-,1.0,PPI
154,ADRB2,81631,MAP1LC3B,-,-,1.0,PPI
154,ADRB2,3760,KCNJ3,-,-,1.0,PPI
154,ADRB2,4985,OPRD1,PF00001-PF00001,-,1.0,PPI-DDI
154,ADRB2,5731,PTGER1,PF00001-PF00001,-,1.0,PPI-DDI
154,ADRB2,10130,PDIA6,PF00001-PF00085,-,1.0,PPI-DDI
154,ADRB2,1937,EEF1G,-,-,1.0,PPI
154,ADRB2,154,ADRB2,PF00001-PF00001,-,1.0,PPI-DDI
154,ADRB2,1938,EEF2,-,-,1.0,PPI
154,ADRB2,3181,HNRNPA2B1,-,-,1.0,PPI
154,ADRB2,1603,DAD1,-,-,1.0,PPI
154,ADRB2,55970,GNG12,PF00001-PF00631,-,1.0,PPI-DDI
154,ADRB2,2861,GPR37,PF00001-PF00001,-,1.0,PPI-DDI
154,ADRB2,6048,RNF5,-,-,1.0,PPI
5196,PF4,2833,CXCR3,PF00048-PF00001,-,1.0,PPI-DDI
5196,PF4,5196,PF4,PF00048-PF00048,-,1.0,PPI-DDI
5196,PF4,7056,THBD,-,-,1.0,PPI
79865,TREML2,100134938,UPK3BL1,-,-,1.0,PPI
54984,PINX1,7295,TXN,-,-,1.0,PPI
54984,PINX1,388697,HRNR,-,-,1.0,PPI
8819,SAP30,8349,H2BC21,-,-,1.0,PPI
2909,ARHGAP35,27289,RND1,PF00620-PF00071 ; PF00071-PF00071,-,1.0,PPI-DDI
57182,ANKRD50,4893,NRAS,PF13637-PF00071 ; PF12796-PF00071,-,1.0,PPI-DDI
10163,WASF2,89884,LHX4,-,-,1.0,PPI
10163,WASF2,8976,WASL,PF02205-PF02205,-,1.0,PPI-DDI
10163,WASF2,84984,CEP19,-,-,1.0,PPI
26281,FGF20,5806,PTX3,-,-,1.0,PPI
171546,SPTSSA,2740,GLP1R,-,-,1.0,PPI
6913,TBX15,6913,TBX15,PF00907-PF00907,-,1.0,PPI-DDI
2169,FABP2,219,ALDH1B1,-,-,1.0,PPI
126961,H3C14,9739,SETD1A,-,-,1.0,PPI
126961,H3C14,55170,PRMT6,-,-,1.0,PPI
126961,H3C14,56254,RNF20,-,-,1.0,PPI
126961,H3C14,7290,HIRA,PF00125-PF00400,-,1.0,PPI-DDI
2791,GNG11,2773,GNAI3,PF00631-PF00503,-,1.0,PPI-DDI
2791,GNG11,4223,MEOX2,-,-,1.0,PPI
6327,SCN2B,27340,UTP20,-,-,1.0,PPI
988,CDC5L,9319,TRIP13,-,-,1.0,PPI
988,CDC5L,10614,HEXIM1,-,-,1.0,PPI
988,CDC5L,51361,HOOK1,-,-,1.0,PPI
988,CDC5L,100132565,GOLGA8F,-,-,1.0,PPI
988,CDC5L,7532,YWHAG,-,-,1.0,PPI
988,CDC5L,24137,KIF4A,-,-,1.0,PPI
988,CDC5L,6118,RPA2,-,-,1.0,PPI
988,CDC5L,23506,BICRAL,-,-,1.0,PPI
988,CDC5L,22803,XRN2,-,-,1.0,PPI
988,CDC5L,3301,DNAJA1,-,-,1.0,PPI
988,CDC5L,7431,VIM,-,-,1.0,PPI
988,CDC5L,26958,COPG2,-,-,1.0,PPI
988,CDC5L,988,CDC5L,-,-,1.0,PPI
988,CDC5L,3315,HSPB1,-,-,1.0,PPI
988,CDC5L,57456,KIAA1143,-,-,1.0,PPI
988,CDC5L,54821,ERCC6L,-,-,1.0,PPI
988,CDC5L,94059,LENG9,-,-,1.0,PPI
988,CDC5L,9467,SH3BP5,-,-,1.0,PPI
988,CDC5L,6615,SNAI1,-,-,1.0,PPI
988,CDC5L,3181,HNRNPA2B1,-,-,1.0,PPI
988,CDC5L,8894,EIF2S2,-,-,1.0,PPI
112714,TUBA3E,9111,NMI,-,-,1.0,PPI
112714,TUBA3E,10614,HEXIM1,-,-,1.0,PPI
3357,HTR2B,185,AGTR1,PF00001-PF00001,-,1.0,PPI-DDI
84952,CGNL1,7532,YWHAG,-,-,1.0,PPI
89884,LHX4,4068,SH2D1A,-,-,1.0,PPI
89884,LHX4,51142,CHCHD2,-,-,1.0,PPI
57613,FAM234B,116254,GINM1,-,-,1.0,PPI
57613,FAM234B,8744,TNFSF9,-,-,1.0,PPI
57613,FAM234B,2683,B4GALT1,-,-,1.0,PPI
57613,FAM234B,9334,B4GALT5,-,-,1.0,PPI
2700,GJA3,2697,GJA1,PF00029-PF00029,-,1.0,PPI-DDI
64216,TFB2M,10562,OLFM4,-,-,1.0,PPI
56287,GKN1,124220,ZG16B,-,-,1.0,PPI
3725,JUN,5449,POU1F1,-,-,1.0,PPI
3725,JUN,3725,JUN,PF00170-PF00170,-,1.0,PPI-DDI
3725,JUN,7290,HIRA,-,-,1.0,PPI
3725,JUN,3239,HOXD13,-,-,1.0,PPI
3725,JUN,4654,MYOD1,-,-,1.0,PPI
3725,JUN,25920,NELFB,-,-,1.0,PPI
3725,JUN,2516,NR5A1,-,-,1.0,PPI
3725,JUN,10143,CLEC3A,-,-,1.0,PPI
3725,JUN,2063,NR2F6,-,-,1.0,PPI
54810,GIPC2,54810,GIPC2,PF00595-PF00595,-,1.0,PPI-DDI
1812,DRD1,26958,COPG2,-,-,1.0,PPI
51224,ELOA2,8161,COIL,-,-,1.0,PPI
