Gene 1 ID,Protein 1 name,Gene 2 ID,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
ENSG00000148677,ANKRD1,ENSG00000138347,MYPN,PF12796-PF07679,-,1.0,PPI-DDI
ENSG00000180611,MB21D2,ENSG00000157542,KCNJ6,-,-,1.0,PPI
ENSG00000167850,CD300C,ENSG00000075673,ATP12A,-,-,1.0,PPI
ENSG00000100285,NEFH,ENSG00000168040,FADD,-,-,1.0,PPI
ENSG00000100285,NEFH,ENSG00000148798,INA,PF00038-PF00038,-,1.0,PPI-DDI
ENSG00000116771,AGMAT,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000084092,NOA1,ENSG00000176720,BOK,-,-,1.0,PPI
ENSG00000205542,TMSB4X,ENSG00000176903,PNMA1,-,-,1.0,PPI
ENSG00000116199,FAM20B,ENSG00000128203,ASPHD2,-,-,1.0,PPI
ENSG00000116199,FAM20B,ENSG00000007312,CD79B,-,-,1.0,PPI
ENSG00000092607,TBX15,ENSG00000092607,TBX15,PF00907-PF00907,-,1.0,PPI-DDI
ENSG00000139648,KRT71,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000234289,H2BS1,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000268041,ERFL,ENSG00000134698,AGO4,-,-,1.0,PPI
ENSG00000198821,CD247,ENSG00000110395,CBL,PF02189-PF02761 ; PF02189-PF02762 ; PF02189-PF02262,-,1.0,PPI-DDI
ENSG00000198821,CD247,ENSG00000101082,SLA2,PF02189-PF00017,-,1.0,PPI-DDI
ENSG00000198821,CD247,ENSG00000148082,SHC3,PF02189-PF00017,-,1.0,PPI-DDI
ENSG00000198821,CD247,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000075884,ARHGAP15,ENSG00000136238,RAC1,PF00620-PF00071 ; PF00169-PF00071,-,1.0,PPI-DDI
ENSG00000152402,GUCY1A2,ENSG00000101400,SNTA1,-,-,1.0,PPI
ENSG00000106524,ANKMY2,ENSG00000134698,AGO4,-,-,1.0,PPI
ENSG00000181817,LSM10,ENSG00000170860,LSM3,PF01423-PF01423,-,1.0,PPI-DDI
ENSG00000171823,FBXL14,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000171823,FBXL14,ENSG00000163814,CDCP1,-,-,1.0,PPI
ENSG00000165588,OTX2,ENSG00000165588,OTX2,PF00046-PF00046,-,1.0,PPI-DDI
ENSG00000031081,ARHGAP31,ENSG00000136238,RAC1,PF00620-PF00071,-,1.0,PPI-DDI
ENSG00000129562,DAD1,ENSG00000169252,ADRB2,-,-,1.0,PPI
ENSG00000129562,DAD1,ENSG00000112164,GLP1R,-,-,1.0,PPI
ENSG00000140941,MAP1LC3B,ENSG00000135604,STX11,-,-,1.0,PPI
ENSG00000140941,MAP1LC3B,ENSG00000178913,TAF7,-,-,1.0,PPI
ENSG00000140941,MAP1LC3B,ENSG00000169252,ADRB2,-,-,1.0,PPI
ENSG00000140941,MAP1LC3B,ENSG00000165572,KBTBD6,-,-,1.0,PPI
ENSG00000140941,MAP1LC3B,ENSG00000131711,MAP1B,-,-,1.0,PPI
ENSG00000111775,COX6A1,ENSG00000106153,CHCHD2,-,-,1.0,PPI
ENSG00000142166,IFNAR1,ENSG00000185338,SOCS1,-,-,1.0,PPI
ENSG00000142166,IFNAR1,ENSG00000165660,ABRAXAS2,-,-,1.0,PPI
ENSG00000198774,RASSF9,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000198774,RASSF9,ENSG00000143556,S100A7,-,-,1.0,PPI
ENSG00000198774,RASSF9,ENSG00000203785,SPRR2E,-,-,1.0,PPI
ENSG00000166869,CHP2,ENSG00000180251,SLC9A4,PF13499-PF16644,-,1.0,PPI-DDI
ENSG00000167977,KCTD5,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000167977,KCTD5,ENSG00000174827,PDZK1,PF02214-PF00595,-,1.0,PPI-DDI
ENSG00000167977,KCTD5,ENSG00000100393,EP300,-,-,1.0,PPI
ENSG00000167977,KCTD5,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000167977,KCTD5,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000167977,KCTD5,ENSG00000167977,KCTD5,PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000165023,DIRAS2,ENSG00000140718,FTO,-,-,1.0,PPI
ENSG00000159212,CLIC6,ENSG00000169504,CLIC4,PF13410-PF13410,-,1.0,PPI-DDI
ENSG00000159212,CLIC6,ENSG00000151577,DRD3,-,-,1.0,PPI
ENSG00000185561,TLCD2,ENSG00000112697,TMEM30A,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000198937,CCDC167,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000170775,GPR37,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000134153,EMC7,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000136928,GABBR2,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000165389,SPTSSA,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000169562,GJB1,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000106537,TSPAN13,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000105467,SYNGR4,-,-,1.0,PPI
ENSG00000112164,GLP1R,ENSG00000166794,PPIB,-,-,1.0,PPI
ENSG00000204390,HSPA1L,ENSG00000110395,CBL,-,-,1.0,PPI
ENSG00000204390,HSPA1L,ENSG00000173110,HSPA6,PF00012-PF00012,-,1.0,PPI-DDI
ENSG00000204390,HSPA1L,ENSG00000174943,KCTD13,-,-,1.0,PPI
ENSG00000204390,HSPA1L,ENSG00000099795,NDUFB7,-,-,1.0,PPI
ENSG00000204390,HSPA1L,ENSG00000117650,NEK2,PF00012-PF00069,-,1.0,PPI-DDI
ENSG00000204390,HSPA1L,ENSG00000118971,CCND2,PF00012-PF00134,-,1.0,PPI-DDI
ENSG00000204390,HSPA1L,ENSG00000131462,TUBG1,-,-,1.0,PPI
ENSG00000204390,HSPA1L,ENSG00000074696,HACD3,-,-,1.0,PPI
ENSG00000204390,HSPA1L,ENSG00000186834,HEXIM1,-,-,1.0,PPI
ENSG00000204390,HSPA1L,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000173456,RNF26,ENSG00000125977,EIF2S2,-,-,1.0,PPI
ENSG00000173456,RNF26,ENSG00000174903,RAB1B,-,-,1.0,PPI
ENSG00000154764,WNT7A,ENSG00000101162,TUBB1,-,-,1.0,PPI
ENSG00000154764,WNT7A,ENSG00000128228,SDF2L1,-,-,1.0,PPI
ENSG00000121621,KIF18A,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000164976,MYORG,ENSG00000101892,ATP1B4,-,-,1.0,PPI
ENSG00000172986,GXYLT2,ENSG00000188883,KLRG2,-,-,1.0,PPI
ENSG00000171219,CDC42BPG,ENSG00000136238,RAC1,PF00069-PF00071,-,1.0,PPI-DDI
ENSG00000155252,PI4K2A,ENSG00000112039,FANCE,-,-,1.0,PPI
ENSG00000155252,PI4K2A,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000155252,PI4K2A,ENSG00000173762,CD7,-,-,1.0,PPI
ENSG00000135373,EHF,ENSG00000162998,FRZB,-,-,1.0,PPI
ENSG00000135373,EHF,ENSG00000118520,ARG1,-,-,1.0,PPI
ENSG00000108947,EFNB3,ENSG00000100097,LGALS1,-,-,1.0,PPI
ENSG00000108947,EFNB3,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000169504,CLIC4,ENSG00000170860,LSM3,-,-,1.0,PPI
ENSG00000132688,NES,ENSG00000026025,VIM,PF00038-PF00038,-,1.0,PPI-DDI
ENSG00000132688,NES,ENSG00000114767,RRP9,-,-,1.0,PPI
ENSG00000132688,NES,ENSG00000122180,MYOG,-,-,1.0,PPI
ENSG00000132688,NES,ENSG00000184220,CMSS1,-,-,1.0,PPI
ENSG00000008323,PLEKHG6,ENSG00000162078,ZG16B,-,-,1.0,PPI
ENSG00000162409,PRKAA2,ENSG00000177791,MYOZ1,-,-,1.0,PPI
ENSG00000162409,PRKAA2,ENSG00000197893,NRAP,PF00069-PF00412,-,1.0,PPI-DDI
ENSG00000162409,PRKAA2,ENSG00000162396,PARS2,-,-,1.0,PPI
ENSG00000162409,PRKAA2,ENSG00000115592,PRKAG3,PF00069-PF00571 ; PF16579-PF00571,-,1.0,PPI-DDI
ENSG00000143641,GALNT2,ENSG00000169446,MMGT1,-,-,1.0,PPI
ENSG00000143641,GALNT2,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000143641,GALNT2,ENSG00000167207,NOD2,-,-,1.0,PPI
ENSG00000185915,KLHL34,ENSG00000173110,HSPA6,-,-,1.0,PPI
ENSG00000189431,RASSF10,ENSG00000143556,S100A7,-,-,1.0,PPI
ENSG00000189431,RASSF10,ENSG00000203785,SPRR2E,-,-,1.0,PPI
ENSG00000132823,OSER1,ENSG00000179630,LACC1,-,-,1.0,PPI
ENSG00000196734,LCE1B,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000163563,MNDA,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000153684,GOLGA8F,ENSG00000135604,STX11,-,-,1.0,PPI
ENSG00000153684,GOLGA8F,ENSG00000184515,BEX5,-,-,1.0,PPI
ENSG00000153684,GOLGA8F,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000153684,GOLGA8F,ENSG00000108433,GOSR2,-,-,1.0,PPI
ENSG00000129152,MYOD1,ENSG00000009709,PAX7,PF00010-PF00046,-,1.0,PPI-DDI
ENSG00000129152,MYOD1,ENSG00000100393,EP300,PF00010-PF00439,-,1.0,PPI-DDI
ENSG00000129152,MYOD1,ENSG00000129152,MYOD1,PF00010-PF00010,-,1.0,PPI-DDI
ENSG00000129152,MYOD1,ENSG00000177606,JUN,-,-,1.0,PPI
ENSG00000129152,MYOD1,ENSG00000141052,MYOCD,-,-,1.0,PPI
ENSG00000255150,EID3,ENSG00000187601,MAGEH1,-,-,1.0,PPI
ENSG00000255150,EID3,ENSG00000140284,SLC27A2,-,-,1.0,PPI
ENSG00000255150,EID3,ENSG00000185115,NSMCE3,-,-,1.0,PPI
ENSG00000255150,EID3,ENSG00000255150,EID3,-,-,1.0,PPI
ENSG00000180116,C12orf40,ENSG00000264364,DYNLL2,-,-,1.0,PPI
ENSG00000099769,IGFALS,ENSG00000115461,IGFBP5,-,-,1.0,PPI
ENSG00000167332,OR51E2,ENSG00000178363,CALML3,-,-,1.0,PPI
ENSG00000167332,OR51E2,ENSG00000243284,VSIG8,-,-,1.0,PPI
ENSG00000138942,RNF185,ENSG00000144746,ARL6IP5,-,-,1.0,PPI
ENSG00000138942,RNF185,ENSG00000138942,RNF185,PF13920-PF13920,PF00097-PF00097,0.5,PPI-DDI
ENSG00000138942,RNF185,ENSG00000188021,UBQLN2,PF13920-PF00240,PF00097-PF00627 ; PF00097-PF00240,0.33,PPI-DDI
ENSG00000138942,RNF185,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000151846,PABPC3,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000169213,RAB3B,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000188229,TUBB4B,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000170801,HTRA3,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000186834,HEXIM1,PF15313-PF15313,-,1.0,PPI-DDI
ENSG00000186834,HEXIM1,ENSG00000139675,HNRNPA1L2,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000092621,PHGDH,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000126458,RRAS,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000165704,HPRT1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000198900,TOP1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000181218,H2AW,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000180817,PPA1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000170759,KIF5B,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000137267,TUBB2A,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000092847,AGO1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000183617,MRPL54,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000174173,TRMT10C,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000170454,KRT75,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000128422,KRT17,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000197903,H2BC12,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000177733,HNRNPA0,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000173110,HSPA6,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000158623,COPG2,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000185130,H2BC13,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000101162,TUBB1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000196787,H2AC11,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000184678,H2BC21,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000165496,RPL10L,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000130347,RTN4IP1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000174903,RAB1B,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000135521,LTV1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000184897,H1-10,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000239789,MRPS17,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000111716,LDHB,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000106153,CHCHD2,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000146676,PURB,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000088930,XRN2,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000137285,TUBB2B,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000143870,PDIA6,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000170484,KRT74,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000183336,BOLA2,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000197915,HRNR,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000101442,ACTR5,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000137124,ALDH1B1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000101161,PRPF6,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000143614,GATAD2B,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000167658,EEF2,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000196890,H2BU1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000179172,HNRNPCL1,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000186834,HEXIM1,ENSG00000166794,PPIB,-,-,1.0,PPI
ENSG00000185950,IRS2,ENSG00000185338,SOCS1,PF00169-PF00017 ; PF02174-PF00017,-,1.0,PPI-DDI
ENSG00000185950,IRS2,ENSG00000175793,SFN,-,-,1.0,PPI
ENSG00000162998,FRZB,ENSG00000135374,ELF5,-,-,1.0,PPI
ENSG00000181092,ADIPOQ,ENSG00000181092,ADIPOQ,PF01391-PF01391 ; PF00386-PF00386,-,1.0,PPI-DDI
ENSG00000204287,HLA-DRA,ENSG00000044524,EPHA3,-,-,1.0,PPI
ENSG00000127884,ECHS1,ENSG00000127884,ECHS1,PF00378-PF00378,-,1.0,PPI-DDI
ENSG00000127884,ECHS1,ENSG00000166794,PPIB,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000175895,PLEKHF2,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000263465,SRSF8,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000107341,UBE2R2,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000110395,CBL,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000184363,PKP3,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000170759,KIF5B,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000204175,GPRIN2,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000111961,SASH1,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000070159,PTPN3,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000175793,SFN,PF00244-PF00244,-,1.0,PPI-DDI
ENSG00000175793,SFN,ENSG00000102189,EEA1,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000099381,SETD1A,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000131711,MAP1B,-,-,1.0,PPI
ENSG00000175793,SFN,ENSG00000166794,PPIB,-,-,1.0,PPI
ENSG00000139675,HNRNPA1L2,ENSG00000188786,MTF1,PF00076-PF00096,-,1.0,PPI-DDI
ENSG00000068394,GPKOW,ENSG00000065371,ROPN1,-,-,1.0,PPI
ENSG00000164483,SAMD3,ENSG00000272514,CFAP206,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000131951,LRRC9,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000122566,HNRNPA2B1,PF00642-PF00076,-,1.0,PPI-DDI
ENSG00000152518,ZFP36L2,ENSG00000082516,GEMIN5,PF00642-PF00400,-,1.0,PPI-DDI
ENSG00000152518,ZFP36L2,ENSG00000167658,EEF2,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000152193,OBI1,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000031691,CENPQ,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000111716,LDHB,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000152518,ZFP36L2,ENSG00000166794,PPIB,-,-,1.0,PPI
ENSG00000121361,KCNJ8,ENSG00000101892,ATP1B4,-,-,1.0,PPI
ENSG00000044524,EPHA3,ENSG00000090776,EFNB1,PF01404-PF00812,-,1.0,PPI-DDI
ENSG00000044524,EPHA3,ENSG00000213281,NRAS,PF00041-PF00071 ; PF07714-PF00071,-,1.0,PPI-DDI
ENSG00000170385,SLC30A1,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000184515,BEX5,ENSG00000184515,BEX5,-,-,1.0,PPI
ENSG00000179407,DNAJB8,ENSG00000173110,HSPA6,PF00226-PF00012,-,1.0,PPI-DDI
ENSG00000179163,FUCA1,ENSG00000001036,FUCA2,PF16757-PF01120 ; PF01120-PF16757 ; PF01120-PF01120,-,1.0,PPI-DDI
ENSG00000179163,FUCA1,ENSG00000143155,TIPRL,-,-,1.0,PPI
ENSG00000001036,FUCA2,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000176009,ASCL3,ENSG00000176009,ASCL3,PF00010-PF00010,-,1.0,PPI-DDI
ENSG00000118804,STBD1,ENSG00000188883,KLRG2,-,-,1.0,PPI
ENSG00000118804,STBD1,ENSG00000111713,GYS2,-,-,1.0,PPI
ENSG00000165685,TMEM52B,ENSG00000155850,SLC26A2,-,-,1.0,PPI
ENSG00000165685,TMEM52B,ENSG00000168286,THAP11,-,-,1.0,PPI
ENSG00000183734,ASCL2,ENSG00000100393,EP300,PF00010-PF00439,-,1.0,PPI-DDI
ENSG00000169385,RNASE2,ENSG00000174788,PCP2,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000277443,MARCKS,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000205111,CDKL4,PF00071-PF00069,-,1.0,PPI-DDI
ENSG00000116574,RHOU,ENSG00000204175,GPRIN2,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000115596,WNT6,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000196917,HCAR1,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000170509,HSD17B13,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000132467,UTP3,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000168348,INSM2,-,-,1.0,PPI
ENSG00000116574,RHOU,ENSG00000111911,HINT3,-,-,1.0,PPI
ENSG00000179630,LACC1,ENSG00000273213,H3-2,-,-,1.0,PPI
ENSG00000179630,LACC1,ENSG00000136238,RAC1,-,-,1.0,PPI
ENSG00000179630,LACC1,ENSG00000184363,PKP3,-,-,1.0,PPI
ENSG00000179630,LACC1,ENSG00000108256,NUFIP2,-,-,1.0,PPI
ENSG00000179630,LACC1,ENSG00000136888,ATP6V1G1,-,-,1.0,PPI
ENSG00000179630,LACC1,ENSG00000243284,VSIG8,-,-,1.0,PPI
ENSG00000163060,TEKT4,ENSG00000161405,IKZF3,-,-,1.0,PPI
ENSG00000112294,ALDH5A1,ENSG00000136897,MRPL50,-,-,1.0,PPI
ENSG00000112294,ALDH5A1,ENSG00000137124,ALDH1B1,PF00171-PF00171,-,1.0,PPI-DDI
ENSG00000166341,DCHS1,ENSG00000236334,PPIAL4G,-,-,1.0,PPI
ENSG00000173545,ZNF622,ENSG00000173545,ZNF622,PF12756-PF12756,-,1.0,PPI-DDI
ENSG00000155304,HSPA13,ENSG00000158470,B4GALT5,-,-,1.0,PPI
ENSG00000155304,HSPA13,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000140986,RPL3L,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000068784,SRBD1,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000243207,PPAN-P2RY11,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000165496,RPL10L,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000188786,MTF1,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000131462,TUBG1,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000124216,SNAI1,-,-,1.0,PPI
ENSG00000105640,RPL18A,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000196684,HSH2D,ENSG00000162444,RBP7,-,-,1.0,PPI
ENSG00000196684,HSH2D,ENSG00000205808,PLPP6,-,-,1.0,PPI
ENSG00000176108,CHMP6,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000176108,CHMP6,ENSG00000101421,CHMP4B,PF03357-PF03357,-,1.0,PPI-DDI
ENSG00000176108,CHMP6,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000136238,RAC1,ENSG00000089289,IGBP1,-,-,1.0,PPI
ENSG00000136238,RAC1,ENSG00000160007,ARHGAP35,PF00071-PF00620 ; PF00071-PF00071,-,1.0,PPI-DDI
ENSG00000136238,RAC1,ENSG00000102931,ARL2BP,-,-,1.0,PPI
ENSG00000136238,RAC1,ENSG00000137843,PAK6,PF00071-PF00786 ; PF00071-PF00069,-,1.0,PPI-DDI
ENSG00000136238,RAC1,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000136238,RAC1,ENSG00000124171,PARD6B,PF00071-PF00564 ; PF00071-PF00595,-,1.0,PPI-DDI
ENSG00000136238,RAC1,ENSG00000130779,CLIP1,-,-,1.0,PPI
ENSG00000136238,RAC1,ENSG00000136238,RAC1,PF00071-PF00071,-,1.0,PPI-DDI
ENSG00000136238,RAC1,ENSG00000100097,LGALS1,-,-,1.0,PPI
ENSG00000198900,TOP1,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000198900,TOP1,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000198900,TOP1,ENSG00000197265,GTF2E2,-,-,1.0,PPI
ENSG00000198900,TOP1,ENSG00000170430,MGMT,-,-,1.0,PPI
ENSG00000198900,TOP1,ENSG00000163220,S100A9,-,-,1.0,PPI
ENSG00000198900,TOP1,ENSG00000184897,H1-10,-,-,1.0,PPI
ENSG00000198900,TOP1,ENSG00000120800,UTP20,-,-,1.0,PPI
ENSG00000184502,GAST,ENSG00000141434,MEP1B,-,-,1.0,PPI
ENSG00000161980,POLR3K,ENSG00000171453,POLR1C,PF01096-PF01193 ; PF02150-PF01193,-,1.0,PPI-DDI
ENSG00000161980,POLR3K,ENSG00000013503,POLR3B,PF01096-PF04566 ; PF01096-PF00562 ; PF01096-PF04563 ; PF02150-PF04566 ; PF02150-PF04567 ; PF02150-PF04565 ; PF02150-PF00562 ; PF02150-PF04563 ; PF02150-PF04560 ; PF02150-PF04561,-,1.0,PPI-DDI
ENSG00000161980,POLR3K,ENSG00000251258,RFPL4B,-,-,1.0,PPI
ENSG00000198883,PNMA5,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000198883,PNMA5,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000198883,PNMA5,ENSG00000176903,PNMA1,-,-,1.0,PPI
ENSG00000198883,PNMA5,ENSG00000198883,PNMA5,-,-,1.0,PPI
ENSG00000198883,PNMA5,ENSG00000147400,CETN2,-,-,1.0,PPI
ENSG00000178695,KCTD12,ENSG00000178695,KCTD12,PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000178695,KCTD12,ENSG00000136928,GABBR2,-,-,1.0,PPI
ENSG00000178695,KCTD12,ENSG00000174007,CEP19,-,-,1.0,PPI
ENSG00000197903,H2BC12,ENSG00000115241,PPM1G,-,-,1.0,PPI
ENSG00000187498,COL4A1,ENSG00000100985,MMP9,-,-,1.0,PPI
ENSG00000187498,COL4A1,ENSG00000187498,COL4A1,PF01413-PF01413 ; PF01391-PF01391,-,1.0,PPI-DDI
ENSG00000167207,NOD2,ENSG00000167207,NOD2,PF17776-PF17779 ; PF17776-PF05729 ; PF00619-PF00619 ; PF17779-PF17776 ; PF17779-PF05729 ; PF13516-PF13516 ; PF05729-PF17776 ; PF05729-PF17779 ; PF05729-PF05729,-,1.0,PPI-DDI
ENSG00000167207,NOD2,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000167207,NOD2,ENSG00000101421,CHMP4B,-,-,1.0,PPI
ENSG00000067992,PDK3,ENSG00000170122,FOXD4,-,-,1.0,PPI
ENSG00000128203,ASPHD2,ENSG00000126010,GRPR,-,-,1.0,PPI
ENSG00000166477,LEO1,ENSG00000185085,INTS5,-,-,1.0,PPI
