Gene 1 ID,Gene 2 ID,Score
ENSG00000126945,ENSG00000139675,1.0
ENSG00000126945,ENSG00000177733,1.0
ENSG00000126945,ENSG00000126945,1.0
ENSG00000174943,ENSG00000169252,1.0
ENSG00000174943,ENSG00000174943,1.0
ENSG00000125657,ENSG00000084444,1.0
ENSG00000125657,ENSG00000104998,1.0
ENSG00000125657,ENSG00000123496,1.0
ENSG00000125657,ENSG00000134070,1.0
ENSG00000197253,ENSG00000197253,1.0
ENSG00000046604,ENSG00000169252,1.0
ENSG00000046604,ENSG00000106153,1.0
ENSG00000177370,ENSG00000177370,1.0
ENSG00000163807,ENSG00000174276,1.0
ENSG00000126895,ENSG00000140450,1.0
ENSG00000126895,ENSG00000126895,1.0
ENSG00000212864,ENSG00000153574,1.0
ENSG00000090432,ENSG00000090432,1.0
ENSG00000090432,ENSG00000148482,1.0
ENSG00000174332,ENSG00000174332,1.0
ENSG00000173545,ENSG00000173545,1.0
ENSG00000173545,ENSG00000177469,1.0
ENSG00000156052,ENSG00000182162,1.0
ENSG00000156052,ENSG00000162188,1.0
ENSG00000156052,ENSG00000120075,1.0
ENSG00000130595,ENSG00000272325,1.0
ENSG00000130595,ENSG00000130595,1.0
ENSG00000198356,ENSG00000106803,1.0
ENSG00000198356,ENSG00000008018,1.0
ENSG00000198356,ENSG00000198356,1.0
ENSG00000099822,ENSG00000138622,1.0
ENSG00000099822,ENSG00000099822,1.0
ENSG00000125356,ENSG00000147573,1.0
ENSG00000180574,ENSG00000083845,1.0
ENSG00000105894,ENSG00000132467,1.0
ENSG00000105894,ENSG00000105894,1.0
ENSG00000198821,ENSG00000110395,1.0
ENSG00000198821,ENSG00000101082,1.0
ENSG00000198821,ENSG00000148082,1.0
ENSG00000198821,ENSG00000198851,1.0
ENSG00000068394,ENSG00000137656,1.0
ENSG00000179059,ENSG00000204227,1.0
ENSG00000122566,ENSG00000008018,1.0
ENSG00000122566,ENSG00000111716,1.0
ENSG00000122566,ENSG00000169252,1.0
ENSG00000122566,ENSG00000170430,1.0
ENSG00000122566,ENSG00000168092,1.0
ENSG00000122566,ENSG00000128422,1.0
ENSG00000122566,ENSG00000186834,1.0
ENSG00000122566,ENSG00000165660,1.0
ENSG00000180116,ENSG00000264364,1.0
ENSG00000162738,ENSG00000122012,1.0
ENSG00000162738,ENSG00000130037,1.0
ENSG00000162738,ENSG00000007312,1.0
ENSG00000023516,ENSG00000181449,1.0
ENSG00000166828,ENSG00000168447,1.0
ENSG00000182162,ENSG00000111897,1.0
ENSG00000182162,ENSG00000128266,1.0
ENSG00000182162,ENSG00000273213,1.0
ENSG00000112379,ENSG00000185149,1.0
ENSG00000179918,ENSG00000169583,1.0
ENSG00000179918,ENSG00000175213,1.0
ENSG00000179918,ENSG00000102962,1.0
ENSG00000265763,ENSG00000275793,1.0
ENSG00000253626,ENSG00000128422,1.0
ENSG00000253626,ENSG00000166794,1.0
ENSG00000253626,ENSG00000186834,1.0
ENSG00000253626,ENSG00000147065,1.0
ENSG00000071539,ENSG00000204175,1.0
ENSG00000071539,ENSG00000071539,1.0
ENSG00000174749,ENSG00000171860,1.0
ENSG00000128590,ENSG00000184374,1.0
ENSG00000128590,ENSG00000075618,1.0
ENSG00000128590,ENSG00000180219,1.0
ENSG00000166090,ENSG00000170430,1.0
ENSG00000170871,ENSG00000170122,1.0
ENSG00000170871,ENSG00000175213,1.0
ENSG00000205808,ENSG00000196684,1.0
ENSG00000129562,ENSG00000112164,1.0
ENSG00000129562,ENSG00000169252,1.0
ENSG00000116903,ENSG00000140284,1.0
ENSG00000169976,ENSG00000116771,1.0
ENSG00000175793,ENSG00000099381,1.0
ENSG00000175793,ENSG00000102189,1.0
ENSG00000175793,ENSG00000132825,1.0
ENSG00000175793,ENSG00000170759,1.0
ENSG00000175793,ENSG00000131711,1.0
ENSG00000175793,ENSG00000110395,1.0
ENSG00000175793,ENSG00000204175,1.0
ENSG00000175793,ENSG00000166794,1.0
ENSG00000175793,ENSG00000185950,1.0
ENSG00000175793,ENSG00000170027,1.0
ENSG00000175793,ENSG00000175793,1.0
ENSG00000115241,ENSG00000144668,1.0
ENSG00000180332,ENSG00000180332,1.0
ENSG00000086062,ENSG00000104998,1.0
ENSG00000086062,ENSG00000084444,1.0
ENSG00000086062,ENSG00000086062,1.0
ENSG00000086062,ENSG00000123496,1.0
ENSG00000196453,ENSG00000023318,1.0
ENSG00000154764,ENSG00000128228,1.0
ENSG00000156234,ENSG00000254772,1.0
ENSG00000008018,ENSG00000008018,1.0
ENSG00000008018,ENSG00000186834,1.0
ENSG00000008018,ENSG00000101367,1.0
ENSG00000008018,ENSG00000111276,1.0
ENSG00000112208,ENSG00000185686,1.0
ENSG00000112208,ENSG00000181449,1.0
ENSG00000112208,ENSG00000173040,1.0
ENSG00000112208,ENSG00000112208,1.0
ENSG00000112079,ENSG00000112079,1.0
ENSG00000112079,ENSG00000123700,1.0
ENSG00000134571,ENSG00000147573,1.0
ENSG00000196943,ENSG00000176678,1.0
ENSG00000128714,ENSG00000178919,1.0
ENSG00000128714,ENSG00000123496,1.0
ENSG00000170454,ENSG00000186834,1.0
ENSG00000181449,ENSG00000167977,1.0
ENSG00000181449,ENSG00000181449,1.0
ENSG00000181449,ENSG00000108055,1.0
ENSG00000181449,ENSG00000106004,1.0
ENSG00000181449,ENSG00000197702,1.0
ENSG00000181449,ENSG00000001561,1.0
ENSG00000181449,ENSG00000180357,1.0
ENSG00000181449,ENSG00000125901,1.0
ENSG00000181449,ENSG00000125285,1.0
ENSG00000181449,ENSG00000143614,1.0
ENSG00000140450,ENSG00000169252,1.0
ENSG00000065135,ENSG00000169252,1.0
ENSG00000065135,ENSG00000185989,1.0
ENSG00000065135,ENSG00000176533,1.0
ENSG00000065135,ENSG00000174788,1.0
ENSG00000065135,ENSG00000111716,1.0
ENSG00000137338,ENSG00000137338,1.0
ENSG00000137338,ENSG00000182318,1.0
ENSG00000007312,ENSG00000137414,1.0
ENSG00000007312,ENSG00000114529,1.0
ENSG00000196981,ENSG00000153574,1.0
ENSG00000130347,ENSG00000186834,1.0
ENSG00000155252,ENSG00000108405,1.0
ENSG00000155252,ENSG00000138160,1.0
ENSG00000025800,ENSG00000136238,1.0
ENSG00000025800,ENSG00000115008,1.0
ENSG00000025800,ENSG00000178919,1.0
ENSG00000025800,ENSG00000111276,1.0
ENSG00000129152,ENSG00000129152,1.0
ENSG00000129152,ENSG00000009709,1.0
ENSG00000108055,ENSG00000077935,1.0
ENSG00000108055,ENSG00000099381,1.0
ENSG00000108055,ENSG00000176678,1.0
ENSG00000108055,ENSG00000125484,1.0
ENSG00000139973,ENSG00000139973,1.0
ENSG00000106153,ENSG00000174173,1.0
ENSG00000106153,ENSG00000170122,1.0
ENSG00000106153,ENSG00000186834,1.0
ENSG00000106153,ENSG00000106153,1.0
ENSG00000136867,ENSG00000112164,1.0
ENSG00000133135,ENSG00000133135,1.0
ENSG00000139675,ENSG00000186834,1.0
ENSG00000111716,ENSG00000011052,1.0
ENSG00000111716,ENSG00000111716,1.0
ENSG00000111716,ENSG00000168092,1.0
ENSG00000111716,ENSG00000174903,1.0
ENSG00000111716,ENSG00000123975,1.0
ENSG00000111716,ENSG00000170027,1.0
ENSG00000111716,ENSG00000170191,1.0
ENSG00000111716,ENSG00000186834,1.0
ENSG00000258724,ENSG00000168092,1.0
ENSG00000258724,ENSG00000197915,1.0
ENSG00000169252,ENSG00000143870,1.0
ENSG00000169252,ENSG00000138378,1.0
ENSG00000169252,ENSG00000083845,1.0
ENSG00000169252,ENSG00000101856,1.0
ENSG00000169252,ENSG00000170775,1.0
ENSG00000169252,ENSG00000167658,1.0
ENSG00000169252,ENSG00000116329,1.0
ENSG00000169252,ENSG00000169252,1.0
ENSG00000169252,ENSG00000254772,1.0
ENSG00000213588,ENSG00000170122,1.0
ENSG00000213588,ENSG00000158526,1.0
ENSG00000213588,ENSG00000175213,1.0
ENSG00000106004,ENSG00000023318,1.0
ENSG00000106004,ENSG00000175213,1.0
ENSG00000179630,ENSG00000123975,1.0
ENSG00000179630,ENSG00000136238,1.0
ENSG00000179630,ENSG00000243284,1.0
ENSG00000179630,ENSG00000273213,1.0
ENSG00000254772,ENSG00000272325,1.0
ENSG00000254772,ENSG00000128422,1.0
ENSG00000254772,ENSG00000186834,1.0
ENSG00000254772,ENSG00000254772,1.0
ENSG00000254772,ENSG00000147573,1.0
ENSG00000254772,ENSG00000170027,1.0
ENSG00000019505,ENSG00000019505,1.0
ENSG00000165496,ENSG00000083845,1.0
ENSG00000165496,ENSG00000167658,1.0
ENSG00000165496,ENSG00000186834,1.0
ENSG00000153574,ENSG00000023318,1.0
ENSG00000153574,ENSG00000153574,1.0
ENSG00000066583,ENSG00000023318,1.0
ENSG00000066583,ENSG00000173040,1.0
ENSG00000023608,ENSG00000023608,1.0
ENSG00000143155,ENSG00000179163,1.0
ENSG00000174827,ENSG00000167977,1.0
ENSG00000166794,ENSG00000112164,1.0
ENSG00000166794,ENSG00000186834,1.0
ENSG00000119669,ENSG00000119669,1.0
ENSG00000186603,ENSG00000136463,1.0
ENSG00000174788,ENSG00000169385,1.0
ENSG00000152078,ENSG00000171860,1.0
ENSG00000128011,ENSG00000137080,1.0
ENSG00000128011,ENSG00000163814,1.0
ENSG00000128011,ENSG00000111110,1.0
ENSG00000128011,ENSG00000172985,1.0
ENSG00000128011,ENSG00000123496,1.0
ENSG00000124429,ENSG00000128422,1.0
ENSG00000128228,ENSG00000170044,1.0
ENSG00000128228,ENSG00000134153,1.0
ENSG00000128228,ENSG00000154342,1.0
ENSG00000115008,ENSG00000115008,1.0
ENSG00000143878,ENSG00000136238,1.0
ENSG00000196787,ENSG00000186834,1.0
ENSG00000120498,ENSG00000165181,1.0
ENSG00000120498,ENSG00000138180,1.0
ENSG00000120498,ENSG00000253797,1.0
ENSG00000120498,ENSG00000143614,1.0
ENSG00000184374,ENSG00000136026,1.0
ENSG00000184374,ENSG00000139269,1.0
ENSG00000075884,ENSG00000136238,1.0
ENSG00000135373,ENSG00000162998,1.0
ENSG00000164715,ENSG00000164715,1.0
ENSG00000133101,ENSG00000123975,1.0
ENSG00000133101,ENSG00000111276,1.0
ENSG00000274070,ENSG00000274070,1.0
ENSG00000162188,ENSG00000128266,1.0
ENSG00000197296,ENSG00000171860,1.0
ENSG00000255150,ENSG00000255150,1.0
ENSG00000255150,ENSG00000140284,1.0
ENSG00000189369,ENSG00000247315,1.0
ENSG00000167332,ENSG00000243284,1.0
ENSG00000144746,ENSG00000138942,1.0
ENSG00000144746,ENSG00000165970,1.0
ENSG00000174903,ENSG00000186834,1.0
ENSG00000106803,ENSG00000106803,1.0
ENSG00000163814,ENSG00000171823,1.0
ENSG00000179562,ENSG00000017797,1.0
ENSG00000111110,ENSG00000170027,1.0
ENSG00000111110,ENSG00000172985,1.0
ENSG00000203852,ENSG00000159339,1.0
ENSG00000203852,ENSG00000125484,1.0
ENSG00000125484,ENSG00000147065,1.0
ENSG00000125484,ENSG00000176678,1.0
ENSG00000125484,ENSG00000177469,1.0
ENSG00000180138,ENSG00000180138,1.0
ENSG00000143614,ENSG00000186834,1.0
ENSG00000157240,ENSG00000154342,1.0
ENSG00000112164,ENSG00000105467,1.0
ENSG00000112164,ENSG00000101856,1.0
ENSG00000112164,ENSG00000134153,1.0
ENSG00000112164,ENSG00000170775,1.0
ENSG00000185149,ENSG00000185686,1.0
ENSG00000132965,ENSG00000132965,1.0
ENSG00000180720,ENSG00000180720,1.0
ENSG00000165588,ENSG00000165588,1.0
ENSG00000136238,ENSG00000136238,1.0
ENSG00000136238,ENSG00000172985,1.0
ENSG00000136238,ENSG00000017797,1.0
ENSG00000136238,ENSG00000130779,1.0
ENSG00000128266,ENSG00000169397,1.0
ENSG00000128266,ENSG00000120075,1.0
ENSG00000128266,ENSG00000128266,1.0
ENSG00000101856,ENSG00000138115,1.0
ENSG00000147065,ENSG00000147065,1.0
ENSG00000147065,ENSG00000168092,1.0
ENSG00000179958,ENSG00000179958,1.0
ENSG00000181788,ENSG00000181788,1.0
ENSG00000181788,ENSG00000234278,1.0
ENSG00000181788,ENSG00000221869,1.0
ENSG00000181788,ENSG00000116329,1.0
ENSG00000168955,ENSG00000124098,1.0
ENSG00000204287,ENSG00000198502,1.0
ENSG00000167658,ENSG00000128422,1.0
ENSG00000167658,ENSG00000160396,1.0
ENSG00000167658,ENSG00000186834,1.0
ENSG00000167658,ENSG00000083845,1.0
ENSG00000167658,ENSG00000177733,1.0
ENSG00000121361,ENSG00000241697,1.0
ENSG00000116329,ENSG00000116329,1.0
ENSG00000164303,ENSG00000134153,1.0
ENSG00000135521,ENSG00000186834,1.0
ENSG00000196684,ENSG00000162444,1.0
ENSG00000092607,ENSG00000092607,1.0
ENSG00000170759,ENSG00000064835,1.0
ENSG00000170759,ENSG00000170027,1.0
ENSG00000170759,ENSG00000186834,1.0
ENSG00000132467,ENSG00000116574,1.0
ENSG00000170027,ENSG00000186834,1.0
ENSG00000170027,ENSG00000170027,1.0
ENSG00000170027,ENSG00000185950,1.0
ENSG00000170027,ENSG00000168092,1.0
ENSG00000170027,ENSG00000133124,1.0
ENSG00000170027,ENSG00000143340,1.0
ENSG00000134153,ENSG00000137080,1.0
ENSG00000134153,ENSG00000134153,1.0
ENSG00000067798,ENSG00000101367,1.0
ENSG00000137561,ENSG00000170430,1.0
ENSG00000177733,ENSG00000186834,1.0
ENSG00000137875,ENSG00000137875,1.0
ENSG00000108405,ENSG00000100580,1.0
ENSG00000112357,ENSG00000155959,1.0
ENSG00000130779,ENSG00000101367,0.0
ENSG00000064835,ENSG00000221869,1.0
ENSG00000185130,ENSG00000186834,1.0
ENSG00000204382,ENSG00000116711,1.0
ENSG00000166349,ENSG00000166349,1.0
ENSG00000174173,ENSG00000186834,1.0
ENSG00000136026,ENSG00000173040,1.0
ENSG00000136026,ENSG00000099795,1.0
ENSG00000136026,ENSG00000171860,1.0
ENSG00000136026,ENSG00000136026,1.0
ENSG00000136026,ENSG00000186834,1.0
ENSG00000143641,ENSG00000167207,1.0
ENSG00000160202,ENSG00000160202,1.0
ENSG00000160202,ENSG00000244752,1.0
ENSG00000170122,ENSG00000185686,1.0
ENSG00000170122,ENSG00000067992,1.0
ENSG00000170122,ENSG00000136463,1.0
ENSG00000123975,ENSG00000123975,1.0
ENSG00000123975,ENSG00000111276,1.0
ENSG00000138180,ENSG00000008323,1.0
ENSG00000138180,ENSG00000138180,1.0
ENSG00000128422,ENSG00000143520,1.0
ENSG00000128422,ENSG00000243480,1.0
ENSG00000128422,ENSG00000186834,1.0
ENSG00000128422,ENSG00000110395,1.0
ENSG00000128422,ENSG00000197915,1.0
ENSG00000128422,ENSG00000237412,1.0
ENSG00000170430,ENSG00000151846,1.0
ENSG00000101082,ENSG00000110395,1.0
ENSG00000177272,ENSG00000175283,1.0
ENSG00000177272,ENSG00000130037,1.0
ENSG00000138160,ENSG00000163041,1.0
ENSG00000138160,ENSG00000138160,1.0
ENSG00000083845,ENSG00000186834,1.0
ENSG00000175283,ENSG00000130037,1.0
ENSG00000183336,ENSG00000186834,1.0
ENSG00000130037,ENSG00000130037,1.0
ENSG00000139648,ENSG00000186834,1.0
ENSG00000145649,ENSG00000145649,1.0
ENSG00000125901,ENSG00000186834,1.0
ENSG00000100084,ENSG00000163041,1.0
ENSG00000167207,ENSG00000167207,1.0
ENSG00000162998,ENSG00000135374,1.0
ENSG00000101367,ENSG00000101367,1.0
ENSG00000155959,ENSG00000152086,1.0
ENSG00000134323,ENSG00000123609,1.0
ENSG00000123609,ENSG00000123609,1.0
ENSG00000123609,ENSG00000152086,1.0
ENSG00000138942,ENSG00000138942,0.5
ENSG00000101442,ENSG00000186834,1.0
ENSG00000176020,ENSG00000176020,1.0
ENSG00000100426,ENSG00000100426,1.0
ENSG00000167977,ENSG00000167977,1.0
ENSG00000031691,ENSG00000031691,1.0
ENSG00000031691,ENSG00000273213,1.0
ENSG00000176435,ENSG00000186834,1.0
ENSG00000239789,ENSG00000186834,1.0
ENSG00000104804,ENSG00000174276,1.0
ENSG00000114631,ENSG00000148482,1.0
ENSG00000114631,ENSG00000114631,1.0
ENSG00000120075,ENSG00000125977,1.0
ENSG00000186834,ENSG00000186834,1.0
ENSG00000186834,ENSG00000151846,1.0
ENSG00000186834,ENSG00000197915,1.0
ENSG00000186834,ENSG00000143870,1.0
ENSG00000186834,ENSG00000152086,1.0
ENSG00000203782,ENSG00000203782,1.0
ENSG00000203782,ENSG00000163207,1.0
ENSG00000182674,ENSG00000182674,1.0
ENSG00000264364,ENSG00000264364,1.0
ENSG00000264364,ENSG00000204175,1.0
ENSG00000147573,ENSG00000147573,1.0
ENSG00000182318,ENSG00000182318,1.0
ENSG00000124608,ENSG00000176678,1.0
ENSG00000133874,ENSG00000133874,1.0
ENSG00000102580,ENSG00000143870,1.0
ENSG00000165140,ENSG00000165140,1.0
ENSG00000150977,ENSG00000150977,1.0
ENSG00000175213,ENSG00000185686,1.0
ENSG00000175213,ENSG00000175213,1.0
ENSG00000163207,ENSG00000163207,1.0
ENSG00000163207,ENSG00000144668,1.0
ENSG00000204227,ENSG00000204227,1.0
ENSG00000102189,ENSG00000102189,1.0
ENSG00000178695,ENSG00000178695,1.0
ENSG00000181092,ENSG00000181092,1.0
ENSG00000269404,ENSG00000269404,0.0
ENSG00000146085,ENSG00000146085,1.0
ENSG00000143520,ENSG00000123700,1.0
ENSG00000110395,ENSG00000110395,1.0
ENSG00000116574,ENSG00000017797,1.0
ENSG00000116574,ENSG00000204175,1.0
ENSG00000174276,ENSG00000174276,1.0
ENSG00000138115,ENSG00000138115,1.0
ENSG00000036828,ENSG00000036828,1.0
ENSG00000123700,ENSG00000123700,1.0
ENSG00000185686,ENSG00000185686,1.0
ENSG00000244752,ENSG00000244752,1.0
